year,country,Public_Debt (%GDP),Energy_Import_Dependency,Tertiary_education_attainment,Inflation_Rate,Unemployment_Variation,Worldwide_Governance_Indicators,Productivity_Variation,GDP_Growth,missing_count
2006,TTO,,0.0,,,,68.15053879999999,,,132
2006,TUN,,27.2510212379287,,,,37.0473469,,,132
2006,TUR,48.901,74.1979484170948,10.919287,9.597242,10.229,58.461160899999996,37.9905461842242,7.067626048,0
2006,UGA,,6.77947897142134,,,,49.671976199999996,,,132
2006,UKR,,41.505757722563,,,,58.4692243,,,138
2006,URY,,84.2385368177988,,,,76.28005279999999,,,132
2006,USA,64.674,31.7737943317032,39.486282,3.225944,4.624,79.3544666,60.547581974419195,2.784533296,0
2006,UZB,,0.0,,,,27.475130699999998,,,132
2006,VNM,,0.0,,,,35.5729617,,,132
2006,ZAF,38.354,0.0,6.860743,3.243906,22.6157570828143,69.3205749,,5.603806116,24
2006,ZMB,,8.92787333854574,,,,54.578627499999996,,,132
2006,ZWE,,14.5500076464291,,,,29.3212442,,,132
2007,AGO,,0.0,,,,35.2304258,,,132
2007,ALB,,49.3498671390608,,,,58.5662266,,,138
2007,ARE,,0.0,,,,46.0598126,,,132
2007,ARG,,0.0,18.4023875,34.27723,7.561,65.6717505,,9.007650884,48
2007,ARM,,72.8092351995716,,,,48.9552388,,,132
2007,AUS,12.765,0.0,33.73671,2.327611,4.381,84.7218673,63.560526641668474,4.378258966,0
2007,AUT,70.344,70.1725628388934,25.092672,2.168556,4.858,84.9349356,56.93285005753585,3.775223954,0
2007,AZE,,0.0,,,,40.2956041,,,138
2007,BEL,94.929,91.1428349762183,32.094864,1.823056,7.458,84.48492739999999,62.549013329143804,3.676899301,0
2007,BEN,,41.8017950914304,,,,63.323961399999995,,,84
2007,BGD,,15.8299464466906,,,,47.9621056,,,132
2007,BGR,48.474,51.98949515202,27.49805641,8.402534,6.878,69.11615809999999,16.539515690885523,,24
2007,BHR,,0.0,,,,46.4820916,,,132
2007,BIH,,30.6474418437097,,,,60.2257811,,,138
2007,BLR,,84.715589734745,,,,32.8376483,,,132
2007,BOL,,0.0,,,,58.1759771,,,132
2007,BRA,87.124,10.7554506884035,9.6238279,3.641273,8.076,67.1091844,,6.069870624,24
2007,BRN,,0.0,,,,42.3186853,,,132
2007,CAN,71.325,0.0,48.181564,2.138384,6.152,84.5261405,53.714347210610924,2.049904622,0
2007,CHE,45.939,55.1951037752301,31.327906,0.7323506,3.641,85.681247,71.981143264117,3.983193736,0
2007,CHL,11.376,77.9117396112639,17.120726,4.407798,8.434,79.84767269999999,4399.976856523739,5.168230985,0
2007,CHN,,7.94609861840451,9.6811743,4.8,3.086,31.2029805,,14.2,48
2007,CMR,,0.0,,,,40.6130555,,,132
2007,COL,49.574,0.0,16.965132,5.544385,11.281,54.6667438,7143.61643886038,6.738194691,0
2007,CRI,,56.272567056396,21.768053,9.357244,4.49,75.4712593,2199.8849932516096,8.215131983,24
2007,CUB,,47.9184720113528,,,,29.917275699999998,,,102
2007,CYP,,100.0,,,3.922,78.165414,,,120
2007,CZE,30.775,25.13008634507,13.732669,2.853124,5.316,73.58299629999999,261.67626149224975,5.488825952,0
2007,DEU,66.353,60.5578292354181,24.299988,2.298341,8.637,84.4210853,55.845735927926945,2.892054574,0
2007,DNK,37.457,0.0,30.903458,1.693266,3.376,87.2727221,263.37259771616164,0.987174385,0
2007,DZA,,0.0,,,,43.881066,,,138
2007,ECU,,0.0,,,,55.9444587,,,132
2007,ESP,42.274,86.040683918047,29.27644,2.786798,8.232,79.85382659999999,39.22849620170052,3.53359131,0
2007,EST,7.301,25.6676732569844,33.146008,6.601326,4.582,75.0732282,24.262029327742397,7.570921189,0
2007,FIN,41.088,54.6636571657423,36.357056,2.510666,6.827,86.3480113,56.37306180545013,5.31317825,0
2007,FRA,77.26,51.9702514233555,26.646099,1.487998,7.994,81.5281392,57.924834481682105,2.53043469,0
2007,GAB,,0.0,,,,40.8366743,,,132
2007,GBR,50.333,21.8227003153631,35.536041,2.4,5.159,81.5866552,49.605735193329195,2.930911333,0
2007,GEO,,69.4903866771496,,,,56.646221,,,138
2007,GHA,,48.117386913142,,,,67.2232324,,,132
2007,GNQ,,0.0,,,,25.178846099999998,,,132
2007,GRC,114.683,80.6025864165749,22.893152,2.895001,8.396,78.27760669999999,32.0494318171094,3.50687005,0
2007,GTM,,33.1901324992229,,,,54.704589399999996,,,132
2007,HND,,53.2840752211702,,,,52.455272799999996,,,138
2007,HRV,45.014,52.4772984503389,22.7814579,2.875,9.909,68.3518401,23.294125646688677,,24
2007,HUN,71.895,60.7501538278145,18.048761,7.958745,7.406,75.3628664,2268.689755091127,0.332354122,0
2007,IDN,30.713,0.0,6.8957992,6.406562,9.428,58.036928499999995,,6.345022245,24
2007,IND,,27.0601259049498,10.595189,6.372881,4.2475000000000005,66.5265546,,10.07771,48
2007,IRL,27.475,94.211873871778,32.39011,4.885746,4.797,84.02296489999999,57.566657323458045,5.310117,0
2007,IRQ,,0.0,,,,37.848656399999996,,,132
2007,ISL,72.434,20.4889143459192,30.804794,5.051564,2.482,85.6645741,3591.729472077184,8.741329411,0
2007,ISR,78.682,94.0520403445183,43.58707,0.466227,9.343,69.3394986,88.52390976915589,6.326629204,0
2007,ITA,109.755,85.6775303732499,13.578119,1.829738,6.075,78.2185305,47.7596633762955,1.462340549,0
2007,JOR,,100.0,,,,47.165492,,,120
2007,JPN,153.206,84.3107714036557,41.024883,0.0,3.882,77.0953415,2286.496482311897,1.728341615,0
2007,KAZ,,0.0,,,,42.900124999999996,,,138
2007,KEN,,20.2753052485827,,,,52.1044494,,,138
2007,KGZ,,62.9370855571729,,,,45.0448502,,,132
2007,LBY,,0.0,,,,25.9010881,,,132
2007,LKA,,47.1411992263056,,,,49.4886902,,,108
2007,LTU,19.388,61.06401135107,28.931429,5.737174,4.25,71.8616195,22.331982783973825,11.077928962,0
2007,LUX,17.207,100.0,26.512686,2.312459,4.065,84.7477518,91.81612260390955,8.098522546,0
2007,LVA,14.003,65.8917971395561,22.18199,10.09298,6.052,70.4685562,19.720310940049075,10.414533879,0
2007,MAR,,91.897611079767,,,,45.5596264,,,138
2007,MDA,,98.0673762632164,,,,55.1868197,,,132
2007,MEX,41.202,0.0,13.55181,3.96685,3.645,61.9502418,96.16773701310063,2.077863933,0
2007,MKD,,47.5574132198016,,,34.935,61.7963477,,,115
2007,MLT,,100.0,,,6.472,78.2659623,,,120
2007,MMR,,0.0,,,,19.8433314,,,132
2007,MNE,,54.5824760854351,,,,61.154547099999995,,,114
2007,MNG,,0.0,,,,62.2268529,,,132
2007,MOZ,,0.0,,,,55.7885868,,,132
2007,MYS,,0.0,,,,50.1819357,,,132
2007,NAM,,69.3046784817,,,,65.3148993,,,132
2007,NER,,15.8439827217145,,,,52.3698274,,,108
2007,NGA,,0.0,,,,44.6389412,,,132
2007,NIC,,50.3590584867274,,,,54.0365842,,,132
2007,NLD,50.366,47.0413866840216,30.803967,1.613859,4.155,87.6286229,60.37824210133835,3.882140661,0
2007,NOR,55.846,0.0,34.198307,0.7125891,2.493,87.4139794,419.5416222765362,3.420283125,0
2007,NPL,,9.50668089735433,,,,50.370897899999996,,,132
2007,NZL,25.729,25.305340798381,35.628941,2.376143,3.661,85.1221545,47.8814336942092,3.487783264,0
2007,OMN,,0.0,,,,43.6842767,,,132
2007,PAK,,24.2870019462972,,,,39.4732426,,,132
2007,PAN,,100.0,,,,68.56997539999999,,,132
2007,PER,,24.4127108595939,32.44971085,,4.548,60.8589406,,,96
2007,PHL,,43.3156332295316,,,,55.311813799999996,,,132
2007,POL,51.475,25.9717755598224,18.688519,2.491667,9.604,73.2909043,38.229279439134025,6.760437144,0
2007,PRT,80.161,85.8162996853368,13.692096,2.453965,7.961,82.8141888,29.08626625351225,2.506579377,0
2007,PRY,,0.0,,,,53.8343674,,,138
2007,QAT,,0.0,,,,45.206786699999995,,,126
2007,ROU,16.691,31.5660305708733,17.160242,,6.413,65.17883139999999,28.626349115883173,,48
2007,RUS,,0.0,,9.007296,6.002,47.528484899999995,,8.535080209,66
2007,RWA,,7.03987222470035,,,,39.411107099999995,,,126
2007,SAU,,0.0,,4.167827,,30.149234399999997,,11.758820687,96
2007,SDN,,0.0,,,,28.5090079,,,132
2007,SEN,,67.8267823583512,,,,54.1096308,,,138
2007,SGP,,100.0,,,,57.697494,,,138
2007,SLV,,56.2631967452319,,,,57.431492899999995,,,132
2007,SRB,,36.5131697656189,,,,62.594904,,,138
2007,SUR,,0.0,,,,65.524089,,,138
2007,SVK,36.467,69.1625263772008,14.438412,2.756724,11.017,73.8679421,25.44192774640655,10.818629507,0
2007,SVN,30.907,51.2447668759392,22.227602,3.657496,4.818,75.41404539999999,32.81248282159218,7.139232377,0
2007,SWE,48.015,38.2973061041952,31.328465,2.212169,6.146,87.4523834,313.69314784575334,3.224869991,0
2007,SWZ,,10.8294930875576,,,,36.443798099999995,,,132
2007,SYR,,0.0,,,,27.4874419,,,132
2007,TCD,,0.0,,,,32.0381433,,,114
2007,THA,,46.3873326792832,,,,47.7711097,,,138
2007,TJK,,39.3868383272357,,,,39.3082887,,,132
2007,TKM,,0.0,,,,26.4650918,,,132
2007,TTO,,0.0,,,,67.5065224,,,132
2007,TUN,,15.4379651720393,,,,36.2652044,,,132
2007,TUR,48.901,75.5977950715525,11.290907,8.756181,10.283,56.0252275,40.671448081410276,5.108185223,0
2007,UGA,,8.12518148350457,,,,48.687877799999995,,,132
2007,UKR,,40.9975720378261,,,,58.910360499999996,,,138
2007,URY,,67.3864296374718,,,,76.5301739,,,132
2007,USA,64.674,30.5507287280746,40.270866,2.852673,4.622,79.4662882,62.211377036104906,2.003864445,0
2007,UZB,,0.0,,,,27.504823599999998,,,132
2007,VNM,,0.0,,,,35.8362499,,,132
2007,ZAF,38.354,0.0,6.860743,6.177805,22.3265237641274,68.3389898,,5.360473789,24
2007,ZMB,,8.56569204873407,,,,54.5687158,,,132
2007,ZWE,,13.4960638616751,,,,28.5868275,,,132
2008,AGO,,0.0,,,,37.9874441,,,132
2008,ALB,,50.0620058023779,,,,59.870169,,,138
2008,ARE,,0.0,,,,47.2236948,,,132
2008,ARG,,0.0,18.973812,34.27723,7.561,63.9973872,,4.057233103,48
2008,ARM,,75.1401155903935,,,,44.6567693,,,132
2008,AUS,15.469,0.0,36.149986,4.350298,4.241,84.71497839999999,65.0613159653464,2.536141252,0
2008,AUT,75.631,70.4770761184034,26.191858,3.215951,4.128,84.4884506,57.55371855291672,1.453305947,0
2008,AZE,,0.0,,,,39.7667716,,,138
2008,BEL,102.712,95.9508772708718,32.310043,4.489444,6.976,83.54485299999999,62.85548656577632,0.446905131,0
2008,BEN,,42.2565178740584,,,,61.5515176,,,84
2008,BGD,,15.4943288262154,,,,48.652358199999995,,,132
2008,BGR,36.754,53.0049788983809,27.49805641,12.34872,5.609,67.6713486,17.150816461574202,,24
2008,BHR,,0.0,,,,46.224385,,,132
2008,BIH,,29.0363420018349,,,,58.592369999999995,,,138
2008,BLR,,87.7508675306868,,,,35.0425733,,,132
2008,BOL,,0.0,,,,57.235801099999996,,,132
2008,BRA,87.124,10.9734366775816,10.795494,5.678594,7.075,67.97174559999999,,5.094195448,24
2008,BRN,,0.0,,,,42.929259599999995,,,132
2008,CAN,74.235,0.0,48.706802,2.370271,6.271,83.8454687,54.35222801101513,0.995406342,0
2008,CHE,45.815,58.0088052436606,33.652287,2.426041,3.35,85.6389698,73.52620400706886,2.53159629,0
2008,CHL,12.516,72.7500942964616,17.120726,8.716269,9.278,78.6226332,4509.126523910152,3.789392806,0
2008,CHN,,8.6324519295838,9.6811743,5.9,3.016,30.7391068,,9.7,48
2008,CMR,,0.0,,,,40.3260217,,,132
2008,COL,49.574,0.0,16.965132,6.996882,11.387,54.8009984,7357.328577128888,3.283446186,0
2008,CRI,,57.2668854983053,22.312418,13.42446,4.781,74.8268964,2360.6632918975156,4.738174878,24
2008,CUB,,51.2446140095779,,,,29.872997899999998,,,102
2008,CYP,,100.0,,,3.655,78.58220949999999,,,120
2008,CZE,33.221,27.9306353868618,14.498895,6.358664,4.396,74.5857577,263.1316340908114,2.612268072,0
2008,DEU,70.835,62.8465530476543,25.400061,2.628383,7.511,83.9182301,56.32754759588545,0.887902655,0
2008,DNK,43.527,0.0,31.126369,3.416268,2.906,88.26664819999999,264.8101702120092,-0.417177878,0
2008,DZA,,0.0,,,,43.2131185,,,138
2008,ECU,,0.0,,,,54.3667319,,,132
2008,ESP,47.561,88.4335262058699,29.519304,4.075343,11.255,80.8441804,39.78943817782045,0.767250809,0
2008,EST,8.583,28.8025596909053,34.176804,10.36236,5.438,75.0821965,24.1118938929054,-5.125313131,0
2008,FIN,40.325,55.9319732578383,36.583557,4.065952,6.344,86.44385319999999,56.7389160701671,0.783959472,0
2008,FRA,83.411,52.300519537814,27.233906,2.812862,7.419,81.3966482,58.27215181966325,0.380166941,0
2008,GAB,,0.0,,,,42.2790964,,,132
2008,GBR,62.485,28.1653974618043,35.216167,3.5,5.676,81.22653629999999,49.9330307460709,-0.049411655,0
2008,GEO,,65.4014911848401,,,,54.2054919,,,138
2008,GHA,,47.4672851702316,,,,65.53642479999999,,,132
2008,GNQ,,0.0,,,,24.831124199999998,,,132
2008,GRC,119.247,82.6111229159919,23.535585,4.152796,7.76,76.0836679,32.43651065266602,0.057473855,0
2008,GTM,,28.6052292671239,,,,54.1715459,,,132
2008,HND,,51.7223825740799,,,,50.489407199999995,,,138
2008,HRV,47.419,55.5362390827435,22.7814579,6.091667,8.53,66.9306905,23.778160939120127,,24
2008,HUN,75.793,63.2313465736573,19.197906,6.042512,7.818,73.8407222,2387.3250648874,0.993437376,0
2008,IDN,30.713,0.0,6.4554873,10.22667,8.424,57.8240038,,6.013702503,24
2008,IND,,28.4555744181546,10.595189,8.349267,4.118,65.7238344,,6.18689,48
2008,IRL,47.291,96.5195236634163,33.902611,4.035688,6.602,84.30893809999999,56.6868378097543,-4.484069822,0
2008,IRQ,,0.0,,,,39.711337799999995,,,132
2008,ISL,115.448,20.4889143459192,31.591888,12.6944,3.329,85.6307838,3630.312857113444,1.699610744,0
2008,ISR,79.667,85.2741499098135,43.980537,4.527448,7.687,68.9280098,88.38707438839745,3.35739686,0
2008,ITA,112.129,85.491305751847,14.357011,3.347834,6.723,77.0465866,48.30645897840615,-1.023096758,0
2008,JAM,,100.0,,,,67.5845468,,,114
2008,JOR,,100.0,,,,46.954552,,,120
2008,JPN,158.574,84.2147770328816,42.842262,1.4,3.985,76.56783399999999,2269.723683414545,-1.166604027,0
2008,KAZ,,0.0,,,,44.8016619,,,138
2008,KEN,,21.4634094223609,,,,50.360602899999996,,,138
2008,KGZ,,74.6036306450027,,,,40.643193,,,132
2008,LBY,,0.0,,,,25.840410499999997,,,132
2008,LKA,,46.968593500478,,,,47.1628877,,,108
2008,LTU,17.125,57.9009383703997,30.408518,10.92589,5.826,71.8479641,23.4695493437718,2.599460544,0
2008,LUX,24.694,100.0,27.653927,3.40188,5.06,85.2315713,90.1999855046203,-0.30227436,0
2008,LVA,24.833,62.7334173444839,24.822483,15.40232,7.739,69.60013169999999,20.5498273825342,-3.388710016,0
2008,MAR,,89.6185838640902,,,,44.5849076,,,138
2008,MDA,,97.1171184012657,,,,54.759470199999996,,,132
2008,MEX,42.326,0.0,13.672557,5.124982,3.904,61.5166544,99.28811760671903,0.943331864,0
2008,MKD,,46.3156487619226,,,33.761,60.6065057,,,115
2008,MLT,,100.0,,,5.977,79.8134098,,,120
2008,MMR,,0.0,,,,19.265722999999998,,,132
2008,MNE,,46.4935781262312,,,,60.8872334,,,114
2008,MNG,,0.0,,,,60.661178199999995,,,132
2008,MOZ,,0.0,,,,55.3081855,,,132
2008,MYS,,0.0,,,,49.7924389,,,132
2008,NAM,,70.1012369992002,,,,64.5740294,,,132
2008,NER,,15.2438054450903,,,,48.7104157,,,108
2008,NGA,,0.0,,,,43.8761723,,,132
2008,NIC,,45.0138404140088,,,,50.668361399999995,,,132
2008,NLD,62.481,41.9789975358064,32.167362,2.486502,3.657,87.16859629999999,61.698024319111354,2.126700656,0
2008,NOR,54.462,0.0,36.004189,3.753931,2.55,87.3900675,425.8230330951738,0.822802752,0
2008,NPL,,10.6916477234698,,,,49.896557699999995,,,132
2008,NZL,27.61,16.8532351063146,35.628941,3.958944,4.167,85.5604886,47.15246939894522,-0.159031133,0
2008,OMN,,0.0,,,,44.8964396,,,132
2008,PAK,,24.5198691321657,,,,39.9721808,,,132
2008,PAN,,100.0,,,,68.5530575,,,132
2008,PER,,20.8646611165608,32.44971085,,4.495,61.9897029,,,96
2008,PHL,,42.7603612865669,,,,54.099472399999996,,,132
2008,POL,53.68,31.0449275571275,19.565832,4.216667,7.117,75.61254989999999,39.275266805628526,4.383826298,0
2008,PRT,84.003,88.4103947786098,14.300379,2.588506,7.549,82.1410081,29.621555898489024,0.319247307,0
2008,PRY,,0.0,,,,55.2463124,,,138
2008,QAT,,0.0,,,,44.451977899999996,,,126
2008,ROU,17.806,27.7403133719836,17.160242,,5.787,65.85525539999999,33.3526051594348,,48
2008,RUS,,0.0,,14.11077,6.205,48.7433134,,5.247953532,66
2008,RWA,,6.8519116552702,,,,39.4137114,,,126
2008,SAU,,0.0,,9.870246,,29.714239799999998,,11.758820687,96
2008,SDN,,0.0,,,,29.5058762,,,132
2008,SEN,,69.7044542152552,,,,53.1315795,,,138
2008,SGP,,100.0,,,,58.406929399999996,,,138
2008,SLV,,50.5744986885525,,,,57.6913559,,,132
2008,SRB,,37.8018251972477,,,,61.761610499999996,,,138
2008,SUR,,0.0,,,,66.7887716,,,138
2008,SVK,35.336,65.3978607311472,14.763523,4.59818,9.567,73.8851313,26.4776332986137,5.363377212,0
2008,SVN,30.926,54.1628047431398,22.637665,5.647424,4.371,74.4610454,33.303846084931024,3.37223808,0
2008,SWE,46.924,40.0701577104912,32.02702,3.437049,6.224,87.7678255,311.5208366075773,-0.923126844,0
2008,SWZ,,10.2769893315064,,,,36.4286637,,,132
2008,SYR,,0.0,,,,28.3536874,,,132
2008,TCD,,0.0,,,,32.6551393,,,114
2008,THA,,44.1134208342255,,,,48.7264743,,,138
2008,TJK,,40.6079956390964,,,,38.0038037,,,132
2008,TKM,,0.0,,,,27.0155468,,,132
2008,TTO,,0.0,,,,67.1635769,,,132
2008,TUN,,23.5144207019722,,,,36.8075943,,,132
2008,TUR,48.901,73.6741545438837,12.040659,10.44413,10.965,56.9109427,41.795404338270025,0.92011824,0
2008,UGA,,7.94479736960163,,,,47.8612037,,,132
2008,UKR,,42.5204681941426,,,,58.9789475,,,138
2008,URY,,72.4030858135456,,,,76.7724259,,,132
2008,USA,73.671,27.9184127584533,41.10516,3.8391,5.784,80.0566752,63.48721396206925,0.11358277,0
2008,UZB,,0.0,,,,26.9604455,,,132
2008,VNM,,0.0,,,,35.5418598,,,132
2008,ZAF,38.354,0.0,6.860743,9.90999,22.4136951939295,67.4589297,,3.191044627,24
2008,ZMB,,10.3935382757831,,,,55.1698861,,,132
2008,ZWE,,10.9788078531434,,,,27.8845419,,,132
2009,AGO,,0.0,,,,37.6967925,,,132
2009,ALB,,46.4105898436196,,,,59.562827,,,138
2009,ARE,,0.0,,,,47.7454895,,,132
2009,ARG,,0.0,19.518599,34.27723,7.561,63.6438036,,-5.918525084,48
2009,ARM,,69.2562497712381,,,,43.4645855,,,132
2009,AUS,21.004,0.0,36.881355,1.771117,5.565,84.7351745,67.13803611920423,1.999028522,0
2009,AUT,87.914,66.7103875594823,26.895824,0.5063094,5.301,85.0154996,57.9114559547193,-3.586265304,0
2009,AZE,,0.0,,,,40.4710525,,,138
2009,BEL,110.733,86.6028394359531,33.397053,-0.05314568,7.908,83.8311622,62.9542812423095,-1.9064176,0
2009,BEN,,44.7166102966197,,,,62.737638499999996,,,84
2009,BGD,,14.7404722275885,,,,51.19837,,,132
2009,BGR,42.712,46.382604875906,27.49805641,2.753202,6.817,67.2370261,17.530447637871823,,24
2009,BHR,,0.0,,,,45.962213399999996,,,132
2009,BIH,,30.5773027958542,,,,57.8010125,,,138
2009,BLR,,83.5341712844078,,,,35.460014699999995,,,132
2009,BOL,,0.0,,,,58.1422095,,,132
2009,BRA,87.124,6.60229702686238,10.863071,4.888035,8.257,66.8952358,,-0.125812005,24
2009,BRN,,0.0,,,,46.4539336,,,132
2009,CAN,86.592,0.0,49.290722,0.2994668,8.451,83.008876,54.24755517375023,-2.915086258,0
2009,CHE,44.334,58.3544489948708,35.020153,-0.4804819,4.109,85.9102776,72.24688214671828,-1.934909495,0
2009,CHL,13.449,70.2435930726474,17.120726,0.3530467,11.285,79.1641147,4597.741225758792,-1.118037236,0
2009,CHN,,12.0784803208113,9.6811743,-0.7,2.9459999999999997,30.877800099999998,,9.4,48
2009,CMR,,0.0,,,,39.3981062,,,132
2009,COL,49.574,0.0,16.965132,4.202518,12.2,54.4023529,7279.2246570580755,1.139648645,0
2009,CRI,,51.8884763483632,23.416771,7.842702,7.713,75.397033,2516.550396231098,-0.873455943,24
2009,CUB,,55.537393943701,,,,29.8607217,,,102
2009,CYP,,100.0,,,5.364,77.9688505,,,120
2009,CZE,39.998,27.0007812495618,15.544437,1.019377,6.662,74.36661769999999,259.6945627763237,-4.798324167,0
2009,DEU,77.437,63.2780731769109,26.385326,0.3127377,7.726,84.68822229999999,55.27335981150865,-5.550055197,0
2009,DNK,52.878,0.0,32.001427,1.30471,6.296,88.6536615,263.24914603409934,-4.974478071,0
2009,DZA,,0.0,,,,41.8290672,,,138
2009,ECU,,0.0,,,,54.5185519,,,132
2009,ESP,62.442,86.4856561024085,29.989544,-0.2878131,17.857,80.0373752,40.87363472068975,-3.768214302,0
2009,EST,13.4,28.3322327077519,36.065544,-0.07840831,13.504,75.7035961,24.92816185174845,-14.63022023,0
2009,FIN,51.636,55.4425831331919,37.268574,0.0,8.222,86.1463617,54.8353657879545,-8.075885397,0
2009,FRA,97.951,52.4461795511117,28.588057,0.08762048,9.105,81.21449109999999,58.0379054879613,-2.824555998,0
2009,GAB,,0.0,,,,40.1602713,,,132
2009,GBR,75.875,28.8662790662214,36.984959,2.0,7.638,81.4342803,49.32524493795363,-4.587408196,0
2009,GEO,,63.0552019442193,,,,55.481789199999994,,,138
2009,GHA,,47.8609316332505,,,,66.3317536,,,132
2009,GNQ,,0.0,,,,26.877184399999997,,,132
2009,GRC,137.374,75.2206016954779,23.656685,1.210074,9.616,76.9488685,32.06381266444505,-4.119276164,0
2009,GTM,,32.3197901793305,,,,53.7102432,,,132
2009,HND,,49.1021821817695,,,,47.0961752,,,138
2009,HRV,58.074,46.6350239968122,22.7814579,2.4,9.202,67.5780043,22.673622842124125,,24
2009,HUN,85.076,58.1696669826863,19.86219,4.211712,9.681,73.8941748,2353.102195066652,-6.740165465,0
2009,IDN,30.713,0.0,7.5285029,4.386416,8.007,57.6313994,,4.701768517,24
2009,IND,,29.3426479119283,10.595189,10.88235,3.8285,65.00044079999999,,5.0377,48
2009,IRL,67.47,92.7390811597422,35.822323,-4.447547,12.558,82.223359,59.917513023916676,-5.095781699,0
2009,IRQ,,0.0,,,,40.1498206,,,132
2009,ISL,134.4,20.4889143459192,32.907246,12.00312,8.015,84.6745284,4012.849218431802,-8.321464138,0
2009,ISR,82.616,90.1621750007213,44.880913,3.367623,9.485,68.68192309999999,89.40832237202694,1.097661179,0
2009,ITA,125.046,83.3030445890869,14.510798,0.7747682,7.749,76.7924085,47.9517499170628,-5.30523125,0
2009,JAM,,100.0,,,,67.4612417,,,114
2009,JOR,,100.0,,,,45.8780965,,,120
2009,JPN,178.947,80.6163392901148,43.764038,-1.4,5.035,78.7385942,2231.239847482844,-5.935941138,0
2009,KAZ,,0.0,,,,44.0635207,,,138
2009,KEN,,22.5742313102895,,,,49.6174192,,,138
2009,KGZ,,70.2891590209004,,,,40.2721613,,,132
2009,KWT,,0.0,,,,51.904560499999995,,,108
2009,LBY,,0.0,,,,25.9573848,,,132
2009,LTU,34.082,49.9910095952138,30.958277,4.453044,13.785,73.5035893,22.463261002276877,-14.838610713,0
2009,LUX,22.501,100.0,34.795971,0.368042,5.122,85.8902215,90.2840567183705,-3.238952806,0
2009,LVA,43.338,65.5122850789174,25.846195,3.534107,17.515,71.7291537,20.70446280787415,-16.040026648,0
2009,MAR,,93.6050324349229,,,,44.5012632,,,138
2009,MDA,,96.9593555693894,,,,53.499977099999995,,,132
2009,MEX,37.464,0.0,14.308427,5.297357,5.379,62.9155373,94.1224643739654,-6.295250559,0
2009,MKD,,45.1766920800223,,,32.179,60.2634237,,,115
2009,MLT,,100.0,,,6.889,78.7654938,,,120
2009,MMR,,0.0,,,,19.433598099999998,,,132
2009,MNE,,43.0988224772694,,,,60.583549399999995,,,114
2009,MNG,,0.0,,,,60.240302899999996,,,132
2009,MOZ,,0.0,,,,54.5198804,,,132
2009,MYS,,0.0,,,,50.075047999999995,,,132
2009,NAM,,70.9659730867271,,,,63.7287642,,,132
2009,NER,,17.7432760013852,,,,41.409737299999996,,,108
2009,NGA,,0.0,,,,42.1793182,,,132
2009,NIC,,47.6173573520275,,,,50.084187799999995,,,132
2009,NLD,64.965,41.8431645060824,32.785397,1.189777,4.351,86.5765728,60.46466684889913,-3.670183101,0
2009,NOR,48.612,0.0,36.698498,2.197386,3.103,87.5216897,415.06717841439934,-1.613258563,0
2009,NPL,,12.1040642262366,,,,49.2710082,,,132
2009,NZL,30.163,19.5158384238172,35.628941,2.115656,6.122,86.37981339999999,49.89417495987935,-1.056791031,0
2009,OMN,,0.0,,,,44.855121499999996,,,132
2009,PAK,,23.8982515314628,,,,40.4661221,,,132
2009,PAN,,100.0,,,,69.3796756,,,132
2009,PER,,15.2526324890753,32.44971085,,4.387,60.8493667,,,96
2009,PHL,,37.4439336460678,,,,54.5740926,,,132
2009,POL,57.086,32.1546543169306,21.150869,3.45,8.166,75.48576709999999,41.05391461045828,2.615094243,0
2009,PRT,96.941,85.7463171863979,14.66682,-0.83553,9.43,81.8520455,29.74841428170265,-3.122078245,0
2009,PRY,,0.0,,,,55.2973952,,,138
2009,QAT,,0.0,,,,45.331638999999996,,,126
2009,ROU,28.975,19.8753716534027,17.160242,,6.859,65.23847289999999,33.582518447817726,,48
2009,RUS,,0.0,,11.64733,8.301,46.825544699999995,,-7.820885026,66
2009,RWA,,6.7631802000339,,,,38.9257665,,,126
2009,SAU,,0.0,,5.057225,,27.756542699999997,,11.758820687,96
2009,SDN,,0.0,,,,29.4308098,,,132
2009,SEN,,49.7455672801428,,,,52.8047957,,,138
2009,SGP,,100.0,,,,59.214760299999995,,,138
2009,SLV,,50.9657352991719,,,,57.1851664,,,132
2009,SRB,,32.388555676533,,,,62.3262705,,,138
2009,SUR,,0.0,,,,64.8664452,,,138
2009,SVK,44.563,67.2341888731788,15.762831,1.615105,12.052,73.3629725,25.928197183457925,-5.50533791,0
2009,SVN,45.124,48.2930177846054,23.315817,0.8392622,5.858,74.7553235,31.402323579253174,-7.590586535,0
2009,SWE,49.662,39.4899565134968,33.060085,-0.4944606,8.316,87.3415629,310.43140418063524,-4.25561149,0
2009,SWZ,,12.9679492747329,,,,36.6842438,,,132
2009,SYR,,0.0,,,,28.9888649,,,132
2009,TCD,,0.0,,,,33.0091657,,,114
2009,THA,,44.6820782033473,,,,48.8507804,,,138
2009,TJK,,31.0954776121077,,,,38.2000521,,,132
2009,TKM,,0.0,,,,27.430716399999998,,,132
2009,TTO,,0.0,,,,67.61464579999999,,,132
2009,TUN,,19.0684187056851,,,,35.616779199999996,,,132
2009,TUR,48.901,71.5993831278916,12.710275,6.250977,14.025,57.799628,40.5884885849903,-4.882693997,0
2009,UGA,,8.38250667799345,,,,47.691135499999994,,,132
