Country,shock_id,Year,gdp_growth,gdp_index_dynamic_baseline_100,dynamic_baseline_year,first_negative_year
DNK,2019,2024,3.47783593140312,109.38014770934731,2019,2020
DNK,2019,2025,2.92843280014237,112.58327183171201,2019,2020
ESP,2019,2019,,100.0,2019,2020
ESP,2019,2020,-10.9400706350371,89.0599293649629,2019,2020
ESP,2019,2021,6.68314420473002,95.01193287305406,2019,2020
ESP,2019,2022,6.37031712129601,101.0644943001405,2019,2020
ESP,2019,2023,2.46085796805583,103.55154796100085,2019,2020
ESP,2019,2024,3.45525405630192,107.12951702228675,2019,2020
ESP,2019,2025,2.82495400578508,110.15587660478606,2019,2020
EST,2019,2019,,100.0,2019,2020
EST,2019,2020,-2.88380956806746,97.11619043193254,2019,2020
EST,2019,2021,8.25488395731791,105.13301925585644,2019,2020
EST,2019,2022,-1.22617081141254,103.8439088605844,2019,2020
EST,2019,2023,-2.744220563282,100.99420295991644,2019,2020
EST,2019,2024,-0.090040308199228,100.90326746830797,2019,2020
EST,2019,2025,0.584305599335347,101.49285091003763,2019,2020
FIN,2019,2019,,100.0,2019,2020
FIN,2019,2020,-2.49103620977239,97.50896379022761,2019,2020
FIN,2019,2021,2.67634659159786,100.11864161912976,2019,2020
FIN,2019,2022,0.763041672132581,100.88258857625681,2019,2020
FIN,2019,2023,-1.28973463232582,99.58147089340206,2019,2020
FIN,2019,2024,0.374566412999037,99.95446963693917,2019,2020
FIN,2019,2025,0.173444583141712,100.12783525013245,2019,2020
FRA,2019,2019,,100.0,2019,2020
FRA,2019,2020,-7.4406458994823,92.5593541005177,2019,2020
FRA,2019,2021,6.8823378336024,98.92960154631564,2019,2020
FRA,2019,2022,2.71676264185913,101.61728400286604,2019,2020
FRA,2019,2023,1.6329878323215,103.27668188616843,2019,2020
FRA,2019,2024,1.50444596263418,104.83042375714743,2019,2020
FRA,2019,2025,0.804517938987409,105.6738033217902,2019,2020
GBR,2019,2019,,100.0,2019,2020
GBR,2019,2020,-10.0478966434945,89.9521033565055,2019,2020
GBR,2019,2021,8.54311184370839,97.63681215201994,2019,2020
GBR,2019,2022,5.14970390217777,102.6648188773745,2019,2020
GBR,2019,2023,0.271650026159431,102.94370788471142,2019,2020
GBR,2019,2024,1.0395819435179,104.01389208386868,2019,2020
GBR,2019,2025,1.38270805800541,105.45210055115737,2019,2020
GRC,2019,2019,,100.0,2019,2020
GRC,2019,2020,-9.1962315987005,90.80376840129951,2019,2020
GRC,2019,2021,8.65449796820443,98.66237869264303,2019,2020
GRC,2019,2022,5.521985428674,104.11050086763393,2019,2020
GRC,2019,2023,2.13591127918979,106.33420879848671,2019,2020
GRC,2019,2024,2.08657476788256,108.5529515689035,2019,2020
GRC,2019,2025,2.07306842137395,110.8033285283478,2019,2020
HUN,2019,2019,,100.0,2019,2020
HUN,2019,2020,-4.33872540003526,95.66127459996474,2019,2020
HUN,2019,2021,7.22291580740456,102.57080792461026,2019,2020
HUN,2019,2022,4.15238057938535,106.82993823299041,2019,2020
HUN,2019,2023,-0.817107370784053,105.9570229334846,2019,2020
HUN,2019,2024,0.709070599331214,106.70833303103255,2019,2020
HUN,2019,2025,0.509542309646137,107.25205713574375,2019,2020
IDN,2019,2019,,100.0,2019,2020
IDN,2019,2020,-2.06551182934165,97.93448817065835,2019,2020
IDN,2019,2021,3.70288562827753,101.5608902582568,2019,2020
IDN,2019,2022,5.30719722664798,106.95092700940201,2019,2020
IDN,2019,2023,5.04883117855516,112.35069875800647,2019,2020
IDN,2019,2024,5.03257477088519,118.00483167861513,2019,2020
IDN,2019,2025,5.10808904438025,124.03262355742983,2019,2020
IND,2019,2019,,100.0,2019,2020
IND,2019,2020,-5.77772470687492,94.22227529312508,2019,2020
IND,2019,2021,9.68959249190759,103.35202980563223,2019,2020
IND,2019,2022,7.60936497770429,111.2164629654085,2019,2020
IND,2019,2023,9.19075493028459,121.4380955186899,2019,2020
ISL,2019,2019,,100.0,2019,2020
ISL,2019,2020,-6.64587812676603,93.35412187323398,2019,2020
ISL,2019,2021,5.18057192101836,98.19039929811198,2019,2020
ISL,2019,2022,8.85729898967205,106.88741654309861,2019,2020
ISL,2019,2023,5.03225973065399,112.26626896293337,2019,2020
ISL,2019,2024,-1.28287645255348,110.82603143424754,2019,2020
ISL,2019,2025,1.27946209349019,112.24400849616826,2019,2020
ISR,2019,2019,,100.0,2019,2020
ISR,2019,2020,-1.80243000003329,98.1975699999667,2019,2020
ISR,2019,2021,9.33534691282232,107.36465381942513,2019,2020
ISR,2019,2022,6.36406000001126,114.19740480729773,2019,2020
ISR,2019,2023,2.06271999997695,116.55297751571251,2019,2020
ISR,2019,2024,0.953640000024626,117.66447333052206,2019,2020
ISR,2019,2025,2.93099999997892,121.11321904381485,2019,2020
ITA,2019,2019,,100.0,2019,2020
ITA,2019,2020,-8.86822122185344,91.13177877814655,2019,2020
ITA,2019,2021,8.93106210800055,99.27081454094848,2019,2020
ITA,2019,2022,4.82117669913565,104.05683592063885,2019,2020
ITA,2019,2023,0.922796543670305,105.01706880596718,2019,2020
ITA,2019,2024,0.783039135276788,105.83939355343847,2019,2020
ITA,2019,2025,0.53958363677845,106.41048560231836,2019,2020
JPN,2019,2019,,100.0,2019,2020
JPN,2019,2020,-4.28327942682386,95.71672057317613,2019,2020
JPN,2019,2021,3.56419531468468,99.1282514432151,2019,2020
JPN,2019,2022,1.33164750658838,100.44829033188334,2019,2020
JPN,2019,2023,0.720785304761168,101.17230684747939,2019,2020
JPN,2019,2024,-0.240084236010348,100.92940808753058,2019,2020
JPN,2019,2025,1.19311288445229,102.13360985962434,2019,2020
KOR,2019,2019,,100.0,2019,2020
KOR,2019,2020,-0.700242317542107,99.2997576824579,2019,2020
KOR,2019,2021,4.61296795454286,103.8804236832884,2019,2020
KOR,2019,2022,2.72756456708991,106.71382931181665,2019,2020
KOR,2019,2023,1.58301467403631,108.40312488904878,2019,2020
KOR,2019,2024,2.00361101838986,110.57510184360468,2019,2020
KOR,2019,2025,1.00702276552891,111.68861829217656,2019,2020
LUX,2019,2019,,100.0,2019,2020
LUX,2019,2020,-0.510052266643745,99.48994773335626,2019,2020
LUX,2019,2021,6.92973308234224,106.38433555503966,2019,2020
LUX,2019,2022,-1.0974135408092,105.21685945135876,2019,2020
LUX,2019,2023,0.099438212984151,105.32148521615524,2019,2020
LUX,2019,2024,0.358613074098224,105.69918183197478,2019,2020
LUX,2019,2025,0.637878874926358,106.37341458385096,2019,2020
LVA,2019,2019,,100.0,2019,2020
LVA,2019,2020,-3.46922750780554,96.53077249219446,2019,2020
LVA,2019,2021,6.94254173062591,103.23246165536062,2019,2020
LVA,2019,2022,1.90853419029802,105.20268848153947,2019,2020
LVA,2019,2023,-0.941606068823627,104.21209358223167,2019,2020
LVA,2019,2024,-0.037055664828897,104.17347709812266,2019,2020
LVA,2019,2025,2.13786855731287,106.40056911006293,2019,2020
MEX,2019,2019,,100.0,2019,2020
MEX,2019,2020,-8.35403459655553,91.64596540344448,2019,2020
MEX,2019,2021,6.04848344372723,97.1891564477158,2019,2020
MEX,2019,2022,3.7097570835665,100.79463806349345,2019,2020
MEX,2019,2023,3.10679642176915,103.92612227218522,2019,2020
MEX,2019,2024,1.35057632189223,105.32972387185413,2019,2020
MEX,2019,2025,0.561683858247848,105.92134392877935,2019,2020
NLD,2019,2019,,100.0,2019,2020
NLD,2019,2020,-3.86799717641019,96.13200282358981,2019,2020
NLD,2019,2021,6.27683592921156,102.16605091629157,2019,2020
NLD,2019,2022,5.00723459144187,107.28174475848225,2019,2020
NLD,2019,2023,-0.598061081487558,106.64013439554095,2019,2020
NLD,2019,2024,1.07383141717163,107.78526966199432,2019,2020
NLD,2019,2025,1.78463213358481,109.70884021965333,2019,2020
NOR,2019,2019,,100.0,2019,2020
NOR,2019,2020,-1.36055724136171,98.63944275863828,2019,2020
NOR,2019,2021,4.14314688956676,102.72621976317879,2019,2020
NOR,2019,2022,4.080397696388,106.91785806798201,2019,2020
NOR,2019,2023,0.352695598196152,107.29495264707339,2019,2020
NOR,2019,2024,1.42372133538151,108.82253377969727,2019,2020
NOR,2019,2025,1.0852818560812,110.00356499413617,2019,2020
POL,2019,2019,,100.0,2019,2020
POL,2019,2020,-2.03556623177296,97.96443376822704,2019,2020
POL,2019,2021,6.92718170695528,104.75060810354198,2019,2020
POL,2019,2022,5.25545873651147,110.25573308866848,2019,2020
POL,2019,2023,0.24960742670461,110.53093958682541,2019,2020
POL,2019,2024,3.24870762119029,114.12176664495585,2019,2020
POL,2019,2025,3.63191499023659,118.26657219485682,2019,2020
PRT,2019,2019,,100.0,2019,2020
PRT,2019,2020,-8.20463158755973,91.79536841244027,2019,2020
PRT,2019,2021,5.55875648640731,96.89804940828829,2019,2020
PRT,2019,2022,6.98584155399039,103.66719360885862,2019,2020
PRT,2019,2023,3.09997914450865,106.88085499043065,2019,2020
PRT,2019,2024,2.21460081236777,109.24783927331434,2019,2020
PRT,2019,2025,1.86112387333898,111.281076891137,2019,2020
SVK,2019,2019,,100.0,2019,2020
SVK,2019,2020,-2.58551241733207,97.41448758266793,2019,2020
SVK,2019,2021,5.65585880655551,102.92411345747317,2019,2020
SVK,2019,2022,0.544591632137451,103.48462956681422,2019,2020
SVK,2019,2023,2.1126363321496,105.67088344923316,2019,2020
SVK,2019,2024,1.93867445549446,107.71949787355875,2019,2020
SVK,2019,2025,0.80741869014476,108.58924523231995,2019,2020
SVN,2019,2019,,100.0,2019,2020
SVN,2019,2020,-4.08499980162852,95.91500019837149,2019,2020
SVN,2019,2021,8.41686299430883,103.98803435605947,2019,2020
SVN,2019,2022,2.66850685812185,106.76296218447703,2019,2020
SVN,2019,2023,2.37583165801655,109.29947043909209,2019,2020
SVN,2019,2024,1.73139714343304,111.19187834806198,2019,2020
SVN,2019,2025,1.05993105374662,112.37043559591726,2019,2020
SWE,2019,2019,,100.0,2019,2020
SWE,2019,2020,-1.93379704032216,98.06620295967784,2019,2020
SWE,2019,2021,5.2258643028773,103.19100965333485,2019,2020
SWE,2019,2022,1.25543620445816,104.48650694826873,2019,2020
SWE,2019,2023,-0.204061304891443,104.2732904187546,2019,2020
SWE,2019,2024,1.99017174586123,106.34850798314847,2019,2020
SWE,2019,2025,1.50840050314354,107.95266941265191,2019,2020
USA,2019,2019,,100.0,2019,2020
USA,2019,2020,-2.08137597860093,97.91862402139907,2019,2020
USA,2019,2021,6.15202248021889,103.94259978351656,2019,2020
USA,2019,2022,2.52421385124292,106.56633328459408,2019,2020
USA,2019,2023,2.93436322119325,109.69337657467143,2019,2020
USA,2019,2024,2.79318715391613,112.75731787785199,2019,2020
USA,2019,2025,2.16138195902251,115.19443420394155,2019,2020
ZAF,2019,2019,,100.0,2019,2020
ZAF,2019,2020,-6.1689177132215,93.8310822867785,2019,2020
ZAF,2019,2021,4.85864864891566,98.390004898568,2019,2020
ZAF,2019,2022,2.05813661705106,100.41500561690374,2019,2020
ZAF,2019,2023,0.806104552267748,101.22445554834152,2019,2020
ZAF,2019,2024,0.534843531341881,101.76584800097787,2019,2020
ZAF,2019,2025,1.11462608091118,102.9001566842572,2019,2020
