Country,Year,Value
FIN,2008,6.344
FRA,2008,7.419
DEU,2008,7.511
GRC,2008,7.76
HUN,2008,7.818
ISL,2008,3.329
IRL,2008,6.602
ISR,2008,7.687
ITA,2008,6.723
JPN,2008,3.985
KOR,2008,3.162
LVA,2008,7.739
LTU,2008,5.826
LUX,2008,5.06
MEX,2008,3.904
NLD,2008,3.657
NZL,2008,4.167
NOR,2008,2.55
POL,2008,7.117
PRT,2008,7.549
SVK,2008,9.567
SVN,2008,4.371
ESP,2008,11.255
SWE,2008,6.224
CHE,2008,3.35
TUR,2008,10.965
GBR,2008,5.676
USA,2008,5.784
G7,2008,5.861
EU27,2008,7.239
EU19OECD,2008,7.551
EU22OECD,2008,7.339
OECD,2008,6.201
OECD_REP,2008,6.129
BRA,2008,7.075
BGR,2008,5.609
HRV,2008,8.53
CYP,2008,3.655
IND,2008,4.118
IDN,2008,8.424
MLT,2008,5.977
MKD,2008,33.761
ROU,2008,5.787
RUS,2008,6.205
ZAF,2001,25.3707343793721
ZAF,2002,27.1805013603779
ZAF,2003,27.1157713997375
ZAF,2004,24.6727797768636
ZAF,2005,23.8400078731586
ZAF,2006,22.6157570828143
ZAF,2007,22.3265237641274
ZAF,2008,22.4136951939295
E,2000,8.45013902911489
E,2001,8.20766009859705
E,2002,8.73098548217343
E,2003,8.98684956605443
E,2004,9.17053833131806
E,2005,9.0622408657299
E,2006,8.33243837213772
E,2007,7.39387069080198
E,2008,7.36191119370808
E,2009,9.36542707440844
E,2010,9.653052076926
E,2011,9.49678163447293
E,2012,10.1967478318368
E,2013,10.6392476572723
E,2014,10.1030029668124
E,2015,9.42401631106182
E,2016,8.80201406476797
E,2017,8.04102755171547
E,2018,7.40319277322662
E,2019,7.27934921472766
E,2020,7.51642399957462
E,2021,7.29099150843961
E,2022,6.31606280659227
AUS,2010,5.214
AUT,2010,4.82
BEL,2010,8.292
CAN,2010,8.169
CHL,2010,8.284
COL,2010,11.985
CRI,2010,8.916
CZE,2010,7.283
DNK,2010,7.598
EST,2010,16.654
FIN,2010,8.395
FRA,2010,9.25
DEU,2010,7.058
GRC,2010,12.713
HUN,2010,10.801
ISL,2010,8.307
IRL,2010,14.449
ISR,2010,8.459
ITA,2010,8.363
JPN,2010,5.024
KOR,2010,3.701
LVA,2010,19.482
LTU,2010,17.814
LUX,2010,4.361
MEX,2010,5.329
NLD,2010,4.989
NZL,2010,6.556
NOR,2010,3.521
POL,2010,9.636
PRT,2010,10.769
SVK,2010,14.373
SVN,2010,7.236
ESP,2010,19.86
SWE,2010,8.578
CHE,2010,4.808
TUR,2010,11.88
GBR,2010,7.632
USA,2010,9.632
G7,2010,8.143
EU27,2010,9.864
EU19OECD,2010,10.169
EU22OECD,2010,9.99
OECD,2010,8.522
OECD_REP,2010,9.216
BGR,2010,10.279
CHN,2010,2.876
HRV,2010,11.62
CYP,2010,6.263
IND,2010,3.539
IDN,2010,7.273
MLT,2010,6.847
MKD,2010,32.02
ROU,2010,6.959
RUS,2010,7.345
ZAF,2010,24.687
AUS,2009,5.565
AUT,2009,5.301
BEL,2009,7.908
CAN,2009,8.451
CHL,2009,11.285
COL,2009,12.2
CRI,2009,7.713
CZE,2009,6.662
DNK,2009,6.296
EST,2009,13.504
FIN,2009,8.222
FRA,2009,9.105
DEU,2009,7.726
GRC,2009,9.616
HUN,2009,9.681
ISL,2009,8.015
IRL,2009,12.558
ISR,2009,9.485
ITA,2009,7.749
JPN,2009,5.035
KOR,2009,3.638
LVA,2009,17.515
LTU,2009,13.785
LUX,2009,5.122
MEX,2009,5.379
NLD,2009,4.351
NZL,2009,6.122
NOR,2009,3.103
POL,2009,8.166
PRT,2009,9.43
SVK,2009,12.052
SVN,2009,5.858
ESP,2009,17.857
SWE,2009,8.316
CHE,2009,4.109
TUR,2009,14.025
GBR,2009,7.638
USA,2009,9.256
G7,2009,8.023
EU27,2009,9.16
EU19OECD,2009,9.608
EU22OECD,2009,9.329
OECD,2009,8.359
OECD_REP,2009,8.626
BRA,2009,8.257
BGR,2009,6.817
HRV,2009,9.202
CYP,2009,5.364
IDN,2009,8.007
MLT,2009,6.889
MKD,2009,32.179
ROU,2009,6.859
RUS,2009,8.301
ZAF,2009,23.523
AUS,2012,5.225
AUT,2012,4.865
BEL,2012,7.542
CHL,2012,6.596
COL,2012,10.626
CRI,2012,10.172
CZE,2012,6.979
DNK,2012,7.67
EST,2012,9.966
FIN,2012,7.61
FRA,2012,9.77
DEU,2012,5.374
GRC,2012,24.439
HUN,2012,10.668
ISL,2012,6.626
IRL,2012,15.419
ISR,2012,6.857
ITA,2012,10.655
JPN,2012,4.348
KOR,2012,3.204
LVA,2012,15.047
LTU,2012,13.365
LUX,2012,5.14
MEX,2012,4.923
NLD,2012,5.821
NZL,2012,6.93
NOR,2012,3.123
POL,2012,10.088
SVK,2012,13.947
SVN,2012,8.841
ESP,2012,24.787
SWE,2012,7.964
CHE,2012,4.491
TUR,2012,9.21
GBR,2012,7.87
USA,2012,8.069
EU27,2012,10.872
EU22OECD,2012,10.995
BRA,2012,7.266
BGR,2012,12.27
CYP,2012,11.795
IND,2012,3.621
IDN,2012,6.249
MKD,2012,31.016
ROU,2012,6.794
RUS,2012,5.458
ZAF,2012,24.727
AUS,2011,5.083
AUT,2011,4.564
BEL,2011,7.14
CHL,2011,7.309
COL,2011,11.051
CRI,2011,10.308
CZE,2011,6.725
DNK,2011,7.672
EST,2011,12.287
FIN,2011,7.732
FRA,2011,9.198
DEU,2011,5.819
GRC,2011,17.865
HUN,2011,10.655
ISL,2011,7.688
IRL,2011,15.335
ISR,2011,7.133
ITA,2011,8.359
JPN,2011,4.521
KOR,2011,3.397
LVA,2011,16.206
LTU,2011,15.39
LUX,2011,4.902
MEX,2011,5.195
NLD,2011,4.977
NZL,2011,6.491
NOR,2011,3.215
POL,2011,9.631
SVK,2011,13.606
SVN,2011,8.166
ESP,2011,21.391
SWE,2011,7.783
CHE,2011,4.409
TUR,2011,9.788
GBR,2011,8.006
USA,2011,8.95
BRA,2011,6.688
BGR,2011,11.26
HRV,2011,13.678
CYP,2011,7.856
IDN,2011,7.213
MLT,2011,6.378
MKD,2011,31.377
ROU,2011,7.177
RUS,2011,6.496
ZAF,2011,24.643
AUS,2014,6.078
