year,country,Inflation_Rate,Unemployment_Variation,Gov_score,Productivity_Variation,Volatility_measures
2000,ALB,,,47.6615336,,
2002,ALB,,,53.080731199999995,,
2003,ALB,,,54.6310229,,
2004,ALB,,,56.665036199999996,,
2005,ALB,,,58.6105394,,
2006,ALB,,,58.9530841,,
2007,ALB,,,58.5662266,,
2008,ALB,,,59.870169,,
2009,ALB,,,59.562827,,
2010,ALB,,,59.0736552,,
2011,ALB,,,56.763853499999996,,
2012,ALB,,,55.846915599999996,,
2013,ALB,,,55.7711841,,
2014,ALB,,,58.5717241,,
2015,ALB,,,58.1856874,,
2016,ALB,,,58.140733999999995,,
2017,ALB,,,58.7177229,,
2018,ALB,,,59.2204451,,
2019,ALB,,,58.5428607,,
2020,ALB,,,57.8200814,,
2021,ALB,,,56.8421631,,
2022,ALB,,,57.2723796,,
2023,ALB,,,56.212260799999996,,
2024,ALB,,,56.6319145,,
1996,ARG,,,64.4264082,,
1998,ARG,,,62.5645301,,
2000,ARG,34.27723,7.561,64.5902122,,0.392498718
2002,ARG,34.27723,7.561,62.677685499999995,,0.347796478
2003,ARG,34.27723,7.561,64.1974319,,0.366816404
2004,ARG,34.27723,7.561,65.2542794,,0.403759771
2005,ARG,34.27723,7.561,65.790841,,0.42074496
2006,ARG,34.27723,7.561,65.76930589999999,,0.452155425
2007,ARG,34.27723,7.561,65.6717505,,0.46006591
2008,ARG,34.27723,7.561,63.9973872,,0.470544809
2009,ARG,34.27723,7.561,63.6438036,,0.58705209
2010,ARG,34.27723,7.561,64.62032169999999,,0.564050123
2011,ARG,34.27723,7.561,62.8378088,,0.569338199
2012,ARG,34.27723,7.561,62.296034999999996,,0.638878111
2013,ARG,34.27723,7.561,61.189000799999995,,0.622336145
2014,ARG,34.27723,7.561,62.192376499999995,,0.592492534
2015,ARG,34.27723,7.561,63.2869611,,0.618540979
2016,ARG,34.27723,7.561,64.7174938,,0.530192017
2017,ARG,34.27723,7.215,67.0355392,,0.556314999
2018,ARG,34.27723,9.132,67.8718554,,0.494350919
2019,ARG,53.54831,8.901,67.315243,,0.478131767
2020,ARG,42.01509,10.962,67.18107069999999,,0.541261874
2021,ARG,48.40938,6.971,66.012587,,0.523601386
2022,ARG,72.43076,6.285,65.5463784,,0.549511085
2023,ARG,133.4889,5.73,65.5332743,,0.601114127
2024,ARG,219.8845,5.73,63.597359,,0.601114127
1996,AUS,,,81.6980446,,
1998,AUS,,,81.72786529999999,,
2000,AUS,4.457435,6.288,82.0517314,52.46407557607455,1.4697558
2002,AUS,2.981575,6.375,82.2533828,55.9999730738054,1.642326874
2003,AUS,2.732596,5.932,82.3347099,58.165624998476545,1.682528373
2004,AUS,2.343255,5.399,81.3567425,59.149428649979455,1.722729872
2005,AUS,2.691832,5.036,84.25420079999999,60.64933816939943,1.859352207
2006,AUS,3.555288,4.785,84.2800468,62.26341780209047,1.995974542
2007,AUS,2.327611,4.381,84.7218673,63.560526641668474,2.1160735835
2008,AUS,4.350298,4.241,84.71497839999999,65.0613159653464,2.236172625
2009,AUS,1.771117,5.565,84.7351745,67.13803611920423,2.2043859015000002
2010,AUS,2.91834,5.214,85.4783984,68.233568328288,2.172599178
2011,AUS,3.30385,5.083,85.64427649999999,70.53024345402625,2.105158998
2012,AUS,1.76278,5.225,86.72621559999999,71.60987515544178,2.0944504375
2013,AUS,2.449889,5.663,83.85988549999999,74.37675177158185,2.083741877
2014,AUS,2.487923,6.078,83.6972559,75.07531319957185,1.978491702
2015,AUS,1.508367,6.055,84.05763739999999,75.36614553406532,1.873241527
2016,AUS,1.276991,5.714,84.6444258,77.43850773897128,1.830705934
2017,AUS,1.948647,5.604,85.2240873,78.0971423905197,1.788170341
2018,AUS,1.911401,5.307,84.3283764,79.53336989658395,1.7890548185
2019,AUS,1.610768,5.164,83.00581299999999,81.631113410856,1.789939296
2020,AUS,0.8469055,6.437,82.5881704,84.7420617349635,1.7240801540000001
2021,AUS,2.86391,5.14,81.9711062,89.57534165792353,1.658221012
2022,AUS,6.594097,3.72,82.7671019,89.66137733404582,1.6701847495000002
2023,AUS,5.597015,3.687,83.3531587,90.9177457454379,1.682148487
2024,AUS,3.16657,4.015,83.31878209999999,90.9177457454379,1.682148487
1996,AUT,,,81.9655614,,
1998,AUT,,,80.9619266,,
2000,AUT,2.344868,3.502,81.175534,47.09114560867785,1.896676434
2002,AUT,1.810359,3.985,81.5922245,49.186917872766,2.081103678
2003,AUT,1.355554,4.279,81.1125356,50.047943901661355,2.187012688
2004,AUT,2.061207,5.487,80.74418519999999,51.35237459633905,2.182384764
2005,AUT,2.299138,5.627,80.0224823,53.080429540921706,2.389416343
2006,AUT,1.441547,5.243,84.8523046,55.1460771854954,2.3760013
2007,AUT,2.168556,4.858,84.9349356,56.93285005753585,2.433598435
2008,AUT,3.215951,4.128,84.4884506,57.55371855291672,2.586314275
2009,AUT,0.5063094,5.301,85.0154996,57.9114559547193,2.612791144
2010,AUT,1.813532,4.82,84.9981686,58.92196382704337,2.743214888
2011,AUT,3.286583,4.564,83.94705139999999,60.04454991658393,2.68566517
2012,AUT,2.485675,4.865,84.0175917,61.42721847269132,2.933717835
2013,AUT,2.000158,5.335,84.6125958,62.17956142130863,2.979928104
2014,AUT,1.605806,5.62,83.60309769999999,62.715590758724275,3.112620516
2015,AUT,0.8965653,5.723,83.9174984,64.46506137404795,3.069176025
2016,AUT,0.8915924,6.013,83.1997651,65.47824868294238,3.133567033
2017,AUT,2.081269,5.499,82.5822091,66.59221934951587,3.07376468
2018,AUT,1.998382,4.848,82.4798545,67.6087028154032,3.108281143
2019,AUT,1.530895,4.487,82.3175347,68.7508736923843,3.14405336
2020,AUT,1.381909,5.363,83.6285166,68.19076558166874,3.207585201
2021,AUT,2.766667,6.181,82.9455152,72.7423759519731,3.25565329
2022,AUT,8.54687,4.741,82.6729525,77.05726532747582,3.168025003
2023,AUT,7.814134,5.099,81.9278715,77.00282983296808,3.223760924
2024,AUT,2.937916,5.161,81.44823679999999,84.18919249612468,3.264939544
2000,BEL,2.544518,7.009,82.1186084,53.9798228269594,1.936195166
2002,BEL,1.645214,7.514,83.2817713,55.5875148231954,1.903247913
2003,BEL,1.588964,8.174,83.7350683,56.428858974485905,1.841195004
2004,BEL,2.097283,8.392,82.2753887,58.5241212376263,1.820504973
2005,BEL,2.781433,8.44,83.669861,59.863493471331594,1.790606402
2006,BEL,1.791208,8.246,83.63374809999999,60.99485639427033,1.822692776
2007,BEL,1.823056,7.458,84.48492739999999,62.549013329143804,1.849994631
2008,BEL,4.489444,6.976,83.54485299999999,62.85548656577632,1.936839386
2009,BEL,-0.05314568,7.908,83.8311622,62.9542812423095,1.991344556
2010,BEL,2.189299,8.292,83.5093737,64.3502136026821,2.061295708
2011,BEL,3.532082,7.14,81.623764,64.8558661584687,2.157385938
2012,BEL,2.839664,7.542,81.9102097,65.75251324203855,2.27079028
2013,BEL,1.113096,8.425,82.5470903,66.8962089322559,2.320470036
2014,BEL,0.3400028,8.523,82.51924389999999,68.37390504148148,2.358574698
2015,BEL,0.5614291,8.482,83.4984434,69.42322745990053,2.43496383
2016,BEL,1.973853,7.83,83.3901975,70.42285759845315,2.532907194
2017,BEL,2.125971,7.086,82.4161962,71.0996155626253,2.676542239
2018,BEL,2.053165,5.948,82.85524439999999,72.06131427573467,2.863654803
2019,BEL,1.43682,5.36,82.18260099999999,74.1659076000121,3.151540041
2020,BEL,0.7407918,5.555,83.4546836,78.12070774811255,3.368232385
2021,BEL,2.440248,6.264,83.8366072,77.68708026151572,3.40589277
2022,BEL,9.597511,5.558,83.8191327,80.60775477650517,3.209599547
2023,BEL,4.049011,5.528,83.37000309999999,81.824189909762,3.238811512
2024,BEL,3.143491,5.701,83.05420389999999,83.8064542859752,3.364457807
1996,BGR,,,61.319229799999995,,
1996,BGR,,,61.319229799999995,,
1996,BGR,,,61.319229799999995,,
1998,BGR,,,62.7278266,,
1998,BGR,,,62.7278266,,
1998,BGR,,,62.7278266,,
2000,BGR,10.31626,16.919,62.642855499999996,11.54934929702058,0.495166557
2000,BGR,10.31626,16.919,62.642855499999996,11.54934929702058,0.495166557
2000,BGR,10.31626,16.919,62.642855499999996,11.54934929702058,0.495166557
2002,BGR,5.810143,18.178,64.08099299999999,12.982413684546838,0.464728458
2002,BGR,5.810143,18.178,64.08099299999999,12.982413684546838,0.464728458
2002,BGR,5.810143,18.178,64.08099299999999,12.982413684546838,0.464728458
2003,BGR,2.348642,13.678,64.51505829999999,13.44957590680237,0.472215788
2003,BGR,2.348642,13.678,64.51505829999999,13.44957590680237,0.472215788
2003,BGR,2.348642,13.678,64.51505829999999,13.44957590680237,0.472215788
2004,BGR,6.14713,12.04,65.05206609999999,13.92213861220019,0.470858963
2004,BGR,6.14713,12.04,65.05206609999999,13.92213861220019,0.470858963
2004,BGR,6.14713,12.04,65.05206609999999,13.92213861220019,0.470858963
2005,BGR,5.038838,10.083,67.2681893,14.803244342291363,0.442692936
2005,BGR,5.038838,10.083,67.2681893,14.803244342291363,0.442692936
2005,BGR,5.038838,10.083,67.2681893,14.803244342291363,0.442692936
2006,BGR,7.261595,8.951,68.8405009,15.588846552965016,0.442161752
2006,BGR,7.261595,8.951,68.8405009,15.588846552965016,0.442161752
2006,BGR,7.261595,8.951,68.8405009,15.588846552965016,0.442161752
2007,BGR,8.402534,6.878,69.11615809999999,16.539515690885523,0.430032604
2007,BGR,8.402534,6.878,69.11615809999999,16.539515690885523,0.430032604
2007,BGR,8.402534,6.878,69.11615809999999,16.539515690885523,0.430032604
2008,BGR,12.34872,5.609,67.6713486,17.150816461574202,0.447313933
2008,BGR,12.34872,5.609,67.6713486,17.150816461574202,0.447313933
2008,BGR,12.34872,5.609,67.6713486,17.150816461574202,0.447313933
2009,BGR,2.753202,6.817,67.2370261,17.530447637871823,0.493376294
2009,BGR,2.753202,6.817,67.2370261,17.530447637871823,0.493376294
2009,BGR,2.753202,6.817,67.2370261,17.530447637871823,0.493376294
2010,BGR,2.438991,10.279,66.0110153,18.705023195789323,0.56299308
2010,BGR,2.438991,10.279,66.0110153,18.705023195789323,0.56299308
2010,BGR,2.438991,10.279,66.0110153,18.705023195789323,0.56299308
2011,BGR,4.219903,11.26,62.5451269,19.863066037735848,0.529502659
2011,BGR,4.219903,11.26,62.5451269,19.863066037735848,0.529502659
2011,BGR,4.219903,11.26,62.5451269,19.863066037735848,0.529502659
2012,BGR,2.954568,12.27,63.0217074,20.674050123871876,0.600386037
2012,BGR,2.954568,12.27,63.0217074,20.674050123871876,0.600386037
2012,BGR,2.954568,12.27,63.0217074,20.674050123871876,0.600386037
2013,BGR,0.8900936,12.941,60.3717816,20.75017464998935,0.634237435
2013,BGR,0.8900936,12.941,60.3717816,20.75017464998935,0.634237435
2013,BGR,0.8900936,12.941,60.3717816,20.75017464998935,0.634237435
2014,BGR,-1.418184,11.424,60.6926827,21.159266250442776,0.790073995
2014,BGR,-1.418184,11.424,60.6926827,21.159266250442776,0.790073995
2014,BGR,-1.418184,11.424,60.6926827,21.159266250442776,0.790073995
2015,BGR,-0.1046333,9.143,61.0875091,21.9294793008523,0.949473976
2015,BGR,-0.1046333,9.143,61.0875091,21.9294793008523,0.949473976
2015,BGR,-0.1046333,9.143,61.0875091,21.9294793008523,0.949473976
2016,BGR,-0.7986535,7.575,60.930632499999994,22.93576697059135,0.770087384
2016,BGR,-0.7986535,7.575,60.930632499999994,22.93576697059135,0.770087384
2016,BGR,-0.7986535,7.575,60.930632499999994,22.93576697059135,0.770087384
2017,BGR,2.061594,6.164,59.0625499,23.5693367109147,0.740370114
2017,BGR,2.061594,6.164,59.0625499,23.5693367109147,0.740370114
2017,BGR,2.061594,6.164,59.0625499,23.5693367109147,0.740370114
2018,BGR,2.814551,5.211,58.127878499999994,24.61649190206505,0.756811084
2018,BGR,2.814551,5.211,58.127878499999994,24.61649190206505,0.756811084
2018,BGR,2.814551,5.211,58.127878499999994,24.61649190206505,0.756811084
2019,BGR,3.103729,4.148,59.2808479,26.598342713840577,0.837301749
2020,BGR,1.672439,5.037,60.229005,27.407491652526147,0.84625463
2021,BGR,3.297195,5.166,60.179759999999995,30.09450143920055,0.769693256
2022,BGR,15.33337,4.148,60.3184987,33.03187459651387,0.751768753
2023,BGR,9.459093,4.319,61.393015,33.334336051100976,0.793774554
2024,BGR,2.424649,4.165,60.5840325,35.869255962789396,0.768221647
2014,BIH,,,54.0517221,,
2015,BIH,,,53.1364399,,
2016,BIH,,,52.352174399999996,,
2017,BIH,,,50.145471099999995,,
2018,BIH,,,49.1853913,,
2019,BIH,,,48.945250099999996,,
2020,BIH,,,48.951768099999995,,
2021,BIH,,,48.518381899999994,,
2022,BIH,,,48.5547013,,
2023,BIH,,,49.083090999999996,,
2024,BIH,,,49.9313526,,
1998,BOL,,,60.7944457,,
2000,BOL,,,60.5220037,,
2002,BOL,,,57.290452599999995,,
2003,BOL,,,55.449540799999994,,
2004,BOL,,,55.1282389,,
2005,BOL,,,58.4417121,,
2006,BOL,,,59.464118199999994,,
2007,BOL,,,58.1759771,,
2008,BOL,,,57.235801099999996,,
2009,BOL,,,58.1422095,,
2010,BOL,,,57.492499599999995,,
2011,BOL,,,55.3636701,,
2012,BOL,,,53.998999299999994,,
2013,BOL,,,53.8126591,,
2014,BOL,,,55.107113399999996,,
2015,BOL,,,54.0587581,,
2016,BOL,,,53.5032991,,
2017,BOL,,,52.858906399999995,,
2018,BOL,,,51.2043751,,
1996,BRA,,,61.6244277,,
1998,BRA,,,61.592813,,
2000,BRA,7.044141,9.358,61.899754099999996,,
2002,BRA,8.450165,9.117,65.3207101,,
2003,BRA,14.71492,9.731,65.4164977,,
2004,BRA,6.597185,8.878,65.1251758,,
2005,BRA,6.869537,9.286,67.04265219999999,,
2006,BRA,4.183568,8.378,67.43825919999999,,
2007,BRA,3.641273,8.076,67.1091844,,
2008,BRA,5.678594,7.075,67.97174559999999,,
2009,BRA,4.888035,8.257,66.8952358,,
2010,BRA,5.038727,7.4725,67.8789001,,
2011,BRA,6.63645,6.688,66.0820054,,
2012,BRA,5.403499,7.266,66.5333263,,
2013,BRA,6.204311,7.174,64.30462589999999,,
2014,BRA,6.32904,6.878,64.2886513,,
2015,BRA,9.029902,8.729,64.9224025,,
2016,BRA,8.739143,11.611,64.899749,,
2017,BRA,3.446373,12.583,64.36192369999999,,
2018,BRA,3.66485,12.107,61.983118499999996,,
2019,BRA,3.732976,11.743,60.4316453,,
2020,BRA,3.211768,13.728,59.768041999999994,,
2021,BRA,8.30166,13.977,58.185612199999994,,
2022,BRA,9.280107,9.542,57.3819696,,
2023,BRA,4.593563,7.712,61.208116999999994,,
2024,BRA,4.367464,6.61,62.3883763,,
1996,CAN,,,85.0410182,,
1998,CAN,,,84.9068721,,
2000,CAN,2.71944,6.821,85.1962023,45.87295973021485,1.858470207
2002,CAN,2.258394,7.656,85.3728549,47.9284356856372,1.971694588
2003,CAN,2.758563,7.563,85.3155465,48.703859666141824,1.967807056
2004,CAN,1.857259,7.176,84.3936957,49.73169593298623,1.997333295
2005,CAN,2.213552,6.751,83.2300654,51.671021747306796,1.971243467
2006,CAN,2.002025,6.473,84.21155949999999,52.98436562721878,1.94299895
2007,CAN,2.138384,6.152,84.5261405,53.714347210610924,1.903577511
2008,CAN,2.370271,6.271,83.8454687,54.35222801101513,1.855777859
2009,CAN,0.2994668,8.451,83.008876,54.24755517375023,1.917415394
2010,CAN,1.776872,8.169,81.5556496,55.09228696208855,1.825037454
2011,CAN,2.912135,7.644,81.7956507,56.709126310388726,1.787140592
2012,CAN,1.515678,7.421,82.1760445,56.935321613729826,1.773039748
2013,CAN,0.9382919,7.168,82.4641845,58.39968426436115,1.706245298
2014,CAN,1.906636,7.037,81.71147069999999,60.54905224225393,1.714824517
2015,CAN,1.125241,6.982,84.5437007,59.93290351659452,1.693594535
2016,CAN,1.42876,7.06,84.8132706,60.9055993328814,1.729024677
2017,CAN,1.596884,6.438,85.4404198,62.471735041938224,1.687018047
2018,CAN,2.268226,5.834,85.22031369999999,63.21523284076663,1.737193465
2019,CAN,1.949269,5.685,84.7786927,63.76477135315955,1.755776696
2020,CAN,0.7169997,9.652,84.8078693,69.2582664770827,1.934135455
2021,CAN,3.395193,7.511,82.6248889,69.58629965671602,1.870638981
2022,CAN,6.802801,5.268,82.6946626,72.13807646765095,1.844834732
2023,CAN,3.879002,5.384,83.3014896,71.6049174994081,1.935484306
2024,CAN,2.381584,6.345,83.1660553,72.47691737540637,1.792668031
2000,CHE,1.558529,2.657,84.1567697,61.589522687260846,2.238910375
2002,CHE,0.6427115,2.924,85.1303159,63.98383601973782,2.40728506
2003,CHE,0.6382729,4.117,85.3937004,63.97687949415928,2.4914724025
2004,CHE,0.8029087,4.316,84.9038652,64.57801961059005,2.575659745
2005,CHE,1.171954,4.437,85.0663041,66.37100576898477,2.5864034105
2006,CHE,1.059509,3.995,85.6854354,69.3201033107416,2.5971470759999997
2007,CHE,0.7323506,3.641,85.681247,71.981143264117,2.6078907415
2008,CHE,2.426041,3.35,85.6389698,73.52620400706886,2.618634407
2009,CHE,-0.4804819,4.109,85.9102776,72.24688214671828,2.67081391175
2010,CHE,0.6882387,4.808,85.83103679999999,76.35461554802015,2.7229934165
2011,CHE,0.2313492,4.409,85.91955039999999,76.63463410217447,2.7751729212500003
2012,CHE,-0.692552,4.491,85.8970265,77.45167442575065,2.827352426
2013,CHE,-0.2173232,4.747,85.6952525,79.36491321473223,2.882788472
2014,CHE,-0.01320254,4.826,85.40031979999999,80.29269048945592,2.9382245179999997
2015,CHE,-1.143909,4.801,85.41250149999999,79.90128306655348,2.993660564
2016,CHE,-0.4346187,4.918,85.5404045,80.67392671489077,2.995482517
2017,CHE,0.5337878,4.797,85.9950561,82.03215417915276,2.99730447
2018,CHE,0.9363354,4.713,86.15034,84.38924483911416,3.0414556580000003
2019,CHE,0.3628862,4.394,85.71848709999999,85.57899084521337,3.085606846
2020,CHE,-0.725875,4.817,85.5364209,87.22076712686706,3.1180382035000003
2021,CHE,0.5818142,5.013,86.22363159999999,91.04761791776495,3.150469561
2022,CHE,2.835028,4.122,86.3320561,95.29488070992153,3.127114916
2023,CHE,2.135401,4.043,85.2919917,94.42191118646802,3.103760271
2024,CHE,1.06234,4.343,85.5924866,97.39345805172896,3.103760271
1996,CHL,,,73.6628829,,
1998,CHL,,,70.5711838,,
2000,CHL,3.843273,10.481,75.1836479,3061.758840998448,0.311431239
2002,CHL,2.489398,10.166,77.37596239999999,3255.7344740625185,0.311431239
2003,CHL,2.810177,9.76,76.5771121,3345.2031007168143,0.311431239
2004,CHL,1.054739,10.151,77.1221431,3552.913279798401,0.311431239
2005,CHL,3.052574,9.336,79.7501348,3835.2046290069784,0.311431239
2006,CHL,3.392019,9.023,79.70664459999999,4151.940532107442,0.311431239
2007,CHL,4.407798,8.434,79.84767269999999,4399.976856523739,0.311431239
2008,CHL,8.716269,9.278,78.6226332,4509.126523910152,0.374915907
2009,CHL,0.3530467,11.285,79.1641147,4597.741225758792,0.354027372
2010,CHL,1.410711,8.284,78.8908939,4531.4686578917135,0.33164827
2011,CHL,3.341217,7.309,76.9876767,4690.369587040227,0.352878931
2012,CHL,3.007448,6.596,76.9020475,4939.726028429969,0.362132102
2013,CHL,1.789556,6.089,76.8526923,5059.4375184961045,0.390304812
2014,CHL,4.718675,6.498,77.03946479999999,5272.592600656166,0.37667734
2015,CHL,4.348773,6.332,76.5716741,5401.635112268392,0.382960363
2016,CHL,3.786194,6.69,76.347994,5587.496811147432,0.371034005
2017,CHL,2.182719,6.964,76.2718809,5694.595000970912,0.356788931
2018,CHL,2.43489,7.377,76.4034226,5856.614357105818,0.369163593
2019,CHL,2.557545,7.22,75.769493,5900.356513111679,0.342432533
2020,CHL,3.045491,10.521,75.32288369999999,6992.983349316889,0.335248332
2021,CHL,4.524569,8.811,74.270095,7295.974549500201,0.360631428
2022,CHL,11.64387,7.883,74.52441139999999,7101.844204929476,0.39204771
2023,CHL,7.581683,8.681,74.8457834,7262.386117609289,0.39204771
2024,CHL,7.581683,8.472,74.2500039,7262.386117609289,0.39204771
2000,CHN,0.4,3.576,28.9626585,,0.884095723
2002,CHN,-0.8,3.436,28.232794199999997,,1.044181462
2003,CHN,1.2,3.366,28.9693689,,1.104649035
2004,CHN,3.9,3.296,29.594015199999998,,1.197317144
2005,CHN,1.8,3.226,30.995604099999998,,1.290087595
2006,CHN,1.5,3.1559999999999997,31.4688259,,1.349230923
2007,CHN,4.8,3.086,31.2029805,,1.353215428
2008,CHN,5.9,3.016,30.7391068,,1.42330202
2009,CHN,-0.7,2.9459999999999997,30.877800099999998,,1.636601775
2010,CHN,3.3,2.876,30.6803562,,1.684560861
2011,CHN,5.4,2.876,32.885900899999996,,1.752446261
2012,CHN,2.6,2.876,31.380107499999998,,1.880951529
2013,CHN,2.6,2.876,31.0798663,,1.962460673
2014,CHN,2.0,2.876,32.9618757,,1.984746732
2015,CHN,1.4,2.876,32.4786757,,2.017032406
2016,CHN,2.0,2.876,32.5243345,,2.059497185
2017,CHN,1.6,2.876,32.687888199999996,,2.077706488
2018,CHN,2.1,2.876,31.4352456,,2.102320196
2019,CHN,2.9,2.876,30.5511564,,2.201430061
2020,CHN,2.5,2.876,29.855707199999998,,2.357123977
2021,CHN,0.9,2.876,28.605562199999998,,2.381645893
2022,CHN,2.0,2.876,28.552708199999998,,2.494501536
2023,CHN,0.2,2.876,28.0278575,,2.577284878
2024,CHN,0.2,2.876,27.9142454,,2.692698924
1996,COL,,,46.0850739,,
1998,COL,,,46.9643692,,
2000,COL,9.225347,15.04,46.4837911,5211.454993848045,0.140081247
2002,COL,6.351508,15.633,48.3780242,5320.492919622413,0.16390567
2003,COL,7.129788,14.189,48.4317971,5479.1037549187195,0.179071814
2004,COL,5.904022,13.717,52.5017296,5941.1209622463675,0.173721659
2005,COL,5.051016,11.87,52.6690307,6196.585058097794,0.165566684
2006,COL,4.293426,11.5755,53.8271896,6729.192110314572,0.164266293
2007,COL,5.544385,11.281,54.6667438,7143.61643886038,0.183066503
2008,COL,6.996882,11.387,54.8009984,7357.328577128888,0.195410507
2009,COL,4.202518,12.2,54.4023529,7279.2246570580755,0.193505311
2010,COL,2.272003,11.985,54.2907413,7424.655200646586,0.193579082
2011,COL,3.415032,11.051,56.693190699999995,7881.062370579284,0.198419817
2012,COL,3.169303,10.626,55.930006899999995,8094.3882681482955,0.221158538
2013,COL,2.016993,9.901,54.8880505,8458.689427305948,0.257607233
2014,COL,2.898838,9.397,55.8546972,8767.270820645315,0.303173607
2015,COL,4.989829,9.19,57.143398499999996,8946.296227764777,0.36542298
2016,COL,7.513461,9.539,57.446804099999994,9327.200083226826,0.270510535
2017,COL,4.314313,9.669,57.2127136,9651.898915259208,0.261087768
2018,COL,3.24057,9.961,58.279367799999996,10008.813442259558,0.312330762
2019,COL,3.52302,10.882,58.2585713,10524.774243239524,0.322012015
2020,COL,2.52662,16.528,57.9482784,12674.16779843231,0.289402604
2021,COL,3.495073,13.794,56.676759399999995,12330.440579501377,0.289402604
2022,COL,10.17724,11.209,57.3542597,13228.301672230518,0.289402604
2023,COL,11.7359,10.157,57.3811943,13551.770485184097,0.289402604
2024,COL,6.609091,10.158,57.454195399999996,11132.736374560707,0.289402604
1996,CRI,,,76.10195449999999,,
1998,CRI,,,76.22899629999999,,
2000,CRI,10.96155,5.082,75.8555597,1659.6055121711454,0.556213299
2002,CRI,9.167521,6.334,76.5935399,1730.3183065940948,0.556213299
2003,CRI,9.447581,6.558,75.7827196,1798.7343335196251,0.556213299
2004,CRI,12.31481,6.391,75.2066007,1906.3873670034284,0.556213299
2005,CRI,13.7983,6.571,74.7613356,1941.196617444197,0.556213299
2006,CRI,11.4706,5.74,75.2605801,2097.4426714658493,0.556213299
2007,CRI,9.357244,4.49,75.4712593,2199.8849932516096,0.556213299
2008,CRI,13.42446,4.781,74.8268964,2360.6632918975156,0.556213299
2009,CRI,7.842702,7.713,75.397033,2516.550396231098,0.556213299
2010,CRI,5.662757,8.916,76.43697139999999,2885.0539752861796,0.556213299
2011,CRI,4.877998,10.308,76.2810102,3081.2963615977023,0.556213299
2012,CRI,4.495453,10.172,76.05405019999999,3099.704092835608,0.556213299
2013,CRI,5.231336,9.381,75.9115502,3327.51101898504,0.556213299
2014,CRI,4.519201,9.62,76.8298148,3507.3014245789172,0.556213299
2015,CRI,0.801982,9.613,77.1279242,3686.611668181431,0.485771196
2016,CRI,-0.01747885,9.538,76.7771743,3884.180061469685,0.444107685
2017,CRI,1.625907,9.071,77.44045559999999,4030.220712135566,0.430539241
2018,CRI,2.221115,10.281,77.96979739999999,4148.5936727990675,0.371299989
2019,CRI,2.096046,11.76,77.80348699999999,4317.257942752749,0.35066077949999996
2020,CRI,0.7249115,19.462,77.8892877,4993.895690870025,0.33002157
2021,CRI,1.726478,16.427,76.5700463,4786.8692779432495,0.273848898
2022,CRI,1.726478,12.216,76.2945712,4711.062844542808,0.33789292
2023,CRI,1.726478,8.916,76.0739593,5032.117597933489,0.337383968
2024,CRI,1.726478,7.445,74.5525589,5032.117597933489,0.286124535
2000,CYP,,4.967,73.2251142,,
2002,CYP,,3.299,75.0563961,,
2003,CYP,,4.135,74.6798913,,
2004,CYP,,4.704,72.9328051,,
2005,CYP,,5.304,75.26264019999999,,
2006,CYP,,4.543,77.92024959999999,,
2007,CYP,,3.922,78.165414,,
2008,CYP,,3.655,78.58220949999999,,
2009,CYP,,5.364,77.9688505,,
2010,CYP,,6.263,76.9320923,,
2011,CYP,,7.856,77.0213673,,
2012,CYP,,11.795,76.1561352,,
2013,CYP,,15.871,75.161075,,
2014,CYP,,16.088,74.95910669999999,,
2015,CYP,,14.91,74.5414851,,
2016,CYP,,12.953,74.69940129999999,,
2017,CYP,,11.052,75.08253429999999,,
2018,CYP,,8.37,75.28962369999999,,
2019,CYP,,7.129,75.9989104,,
2020,CYP,,7.563,75.3727676,,
2021,CYP,,7.145,72.7343496,,
2022,CYP,,6.243,72.4547001,,
2023,CYP,,5.821,72.57992519999999,,
2024,CYP,,4.862,72.3797719,,
1996,CZE,,,74.08525999999999,,
1996,CZE,,,74.08525999999999,,
1996,CZE,,,74.08525999999999,,
1998,CZE,,,72.33777649999999,,
1998,CZE,,,72.33777649999999,,
1998,CZE,,,72.33777649999999,,
1998,CZE,,,72.33777649999999,,
2000,CZE,3.775388,8.764,69.4788009,176.2618563747996,1.103771305
2000,CZE,3.775388,8.764,69.4788009,176.2618563747996,1.103771305
2000,CZE,3.775388,8.764,69.4788009,176.2618563747996,1.103771305
2000,CZE,3.775388,8.764,69.4788009,176.2618563747996,1.103771305
2002,CZE,1.902981,7.289,72.3867082,198.33164204899018,1.092718489
2002,CZE,1.902981,7.289,72.3867082,198.33164204899018,1.092718489
2002,CZE,1.902981,7.289,72.3867082,198.33164204899018,1.092718489
2002,CZE,1.902981,7.289,72.3867082,198.33164204899018,1.092718489
2003,CZE,0.1187392,7.778,73.2181849,209.35153348191213,1.138169912
2003,CZE,0.1187392,7.778,73.2181849,209.35153348191213,1.138169912
2003,CZE,0.1187392,7.778,73.2181849,209.35153348191213,1.138169912
2003,CZE,0.1187392,7.778,73.2181849,209.35153348191213,1.138169912
2004,CZE,2.760108,8.294,71.4989749,221.5138638154288,1.136190825
2004,CZE,2.760108,8.294,71.4989749,221.5138638154288,1.136190825
2004,CZE,2.760108,8.294,71.4989749,221.5138638154288,1.136190825
2004,CZE,2.760108,8.294,71.4989749,221.5138638154288,1.136190825
2005,CZE,1.857098,7.926,73.74279229999999,232.603480290515,1.15997648
2005,CZE,1.857098,7.926,73.74279229999999,232.603480290515,1.15997648
2005,CZE,1.857098,7.926,73.74279229999999,232.603480290515,1.15997648
