shock_id,baseline_year,epsilon,dominating_country,dominated_country
2019,2019,0.2,EST,IRL
2019,2019,0.2,EST,ITA
2019,2019,0.2,EST,LTU
2019,2019,0.2,EST,LVA
2019,2019,0.2,EST,NLD
2019,2019,0.2,EST,NZL
2019,2019,0.2,EST,POL
2019,2019,0.2,EST,PRT
2019,2019,0.2,EST,ROU
2019,2019,0.2,EST,SVK
2019,2019,0.2,EST,SVN
2019,2019,0.2,EST,TUR
2019,2019,0.2,EST,ZAF
2019,2019,0.2,FIN,AUT
2019,2019,0.2,FIN,BEL
2019,2019,0.2,FIN,DEU
2019,2019,0.2,FIN,DNK
2019,2019,0.2,FIN,ESP
2019,2019,0.2,FIN,FRA
2019,2019,0.2,FIN,GBR
2019,2019,0.2,FIN,GRC
2019,2019,0.2,FIN,HRV
2019,2019,0.2,FIN,HUN
2019,2019,0.2,FIN,IRL
2019,2019,0.2,FIN,ITA
2019,2019,0.2,FIN,LTU
2019,2019,0.2,FIN,LVA
2019,2019,0.2,FIN,NLD
2019,2019,0.2,FIN,NZL
2019,2019,0.2,FIN,POL
2019,2019,0.2,FIN,PRT
2019,2019,0.2,FIN,ROU
2019,2019,0.2,FIN,SVK
2019,2019,0.2,FIN,SVN
2019,2019,0.2,FIN,SWE
2019,2019,0.2,FIN,TUR
2019,2019,0.2,FIN,USA
2019,2019,0.2,FIN,ZAF
2019,2019,0.2,FRA,ESP
2019,2019,0.2,FRA,GRC
2019,2019,0.2,FRA,HRV
2019,2019,0.2,FRA,HUN
2019,2019,0.2,FRA,ITA
2019,2019,0.2,FRA,PRT
2019,2019,0.2,FRA,SVN
2019,2019,0.2,FRA,ZAF
2019,2019,0.2,GBR,GRC
2019,2019,0.2,GBR,ITA
2019,2019,0.2,HRV,GRC
2019,2019,0.2,HRV,HUN
2019,2019,0.2,HRV,ITA
2019,2019,0.2,HRV,PRT
2019,2019,0.2,HRV,SVK
2019,2019,0.2,HUN,GRC
2019,2019,0.2,HUN,HRV
2019,2019,0.2,HUN,ITA
2019,2019,0.2,HUN,POL
2019,2019,0.2,HUN,PRT
2019,2019,0.2,HUN,ROU
2019,2019,0.2,HUN,SVK
2019,2019,0.2,HUN,SVN
2019,2019,0.2,HUN,TUR
2019,2019,0.2,IRL,CZE
2019,2019,0.2,IRL,ESP
2019,2019,0.2,IRL,GRC
2019,2019,0.2,IRL,HRV
2019,2019,0.2,IRL,HUN
2019,2019,0.2,IRL,ITA
2019,2019,0.2,IRL,LTU
2019,2019,0.2,IRL,LUX
2019,2019,0.2,IRL,LVA
2019,2019,0.2,IRL,NZL
2019,2019,0.2,IRL,POL
2019,2019,0.2,IRL,PRT
2019,2019,0.2,IRL,ROU
2019,2019,0.2,IRL,SVK
2019,2019,0.2,IRL,TUR
2019,2019,0.2,ITA,PRT
2019,2019,0.2,KOR,AUT
2019,2019,0.2,KOR,BEL
2019,2019,0.2,KOR,BGR
2019,2019,0.2,KOR,CHE
2019,2019,0.2,KOR,CZE
2019,2019,0.2,KOR,DEU
2019,2019,0.2,KOR,DNK
2019,2019,0.2,KOR,ESP
2019,2019,0.2,KOR,FIN
2019,2019,0.2,KOR,FRA
2019,2019,0.2,KOR,GBR
2019,2019,0.2,KOR,GRC
2019,2019,0.2,KOR,HRV
2019,2019,0.2,KOR,HUN
2019,2019,0.2,KOR,IRL
2019,2019,0.2,KOR,ITA
2019,2019,0.2,KOR,LTU
2019,2019,0.2,KOR,LUX
2019,2019,0.2,KOR,LVA
2019,2019,0.2,KOR,NLD
2019,2019,0.2,KOR,NZL
2019,2019,0.2,KOR,POL
2019,2019,0.2,KOR,PRT
2019,2019,0.2,KOR,ROU
2019,2019,0.2,KOR,SVK
2019,2019,0.2,KOR,SVN
2019,2019,0.2,KOR,SWE
2019,2019,0.2,KOR,TUR
2019,2019,0.2,LTU,BGR
2019,2019,0.2,LTU,ESP
2019,2019,0.2,LTU,GRC
2019,2019,0.2,LTU,HRV
2019,2019,0.2,LTU,HUN
2019,2019,0.2,LTU,IRL
2019,2019,0.2,LTU,ITA
2019,2019,0.2,LTU,LUX
2019,2019,0.2,LTU,LVA
2019,2019,0.2,LTU,NZL
2019,2019,0.2,LTU,POL
2019,2019,0.2,LTU,PRT
2019,2019,0.2,LTU,ROU
2019,2019,0.2,LTU,SVK
2019,2019,0.2,LTU,TUR
2019,2019,0.2,LUX,ESP
2019,2019,0.2,LUX,GRC
2019,2019,0.2,LUX,HRV
2019,2019,0.2,LUX,HUN
2019,2019,0.2,LUX,IRL
2019,2019,0.2,LUX,ITA
2019,2019,0.2,LUX,LTU
2019,2019,0.2,LUX,LVA
2019,2019,0.2,LUX,POL
2019,2019,0.2,LUX,PRT
2019,2019,0.2,LUX,SVK
2019,2019,0.2,LUX,TUR
2019,2019,0.2,LVA,BGR
2019,2019,0.2,LVA,ESP
2019,2019,0.2,LVA,GRC
2019,2019,0.2,LVA,HRV
2019,2019,0.2,LVA,HUN
2019,2019,0.2,LVA,ITA
2019,2019,0.2,LVA,LTU
2019,2019,0.2,LVA,POL
2019,2019,0.2,LVA,PRT
2019,2019,0.2,LVA,ROU
2019,2019,0.2,LVA,SVK
2019,2019,0.2,LVA,TUR
2019,2019,0.2,LVA,ZAF
2019,2019,0.2,NLD,BGR
2019,2019,0.2,NLD,CZE
2019,2019,0.2,NLD,DNK
2019,2019,0.2,NLD,ESP
2019,2019,0.2,NLD,FIN
2019,2019,0.2,NLD,FRA
2019,2019,0.2,NLD,GBR
2019,2019,0.2,NLD,GRC
2019,2019,0.2,NLD,HRV
2019,2019,0.2,NLD,HUN
2019,2019,0.2,NLD,IRL
2019,2019,0.2,NLD,ITA
2019,2019,0.2,NLD,LTU
2019,2019,0.2,NLD,LVA
2019,2019,0.2,NLD,NZL
2019,2019,0.2,NLD,POL
2019,2019,0.2,NLD,PRT
2019,2019,0.2,NLD,ROU
2019,2019,0.2,NLD,SVK
2019,2019,0.2,NLD,SVN
2019,2019,0.2,NLD,TUR
2019,2019,0.2,NZL,BGR
2019,2019,0.2,NZL,CZE
2019,2019,0.2,NZL,ESP
2019,2019,0.2,NZL,EST
2019,2019,0.2,NZL,FRA
2019,2019,0.2,NZL,GRC
2019,2019,0.2,NZL,HRV
2019,2019,0.2,NZL,HUN
2019,2019,0.2,NZL,IRL
2019,2019,0.2,NZL,ITA
2019,2019,0.2,NZL,LTU
2019,2019,0.2,NZL,LVA
2019,2019,0.2,NZL,NLD
2019,2019,0.2,NZL,POL
2019,2019,0.2,NZL,PRT
2019,2019,0.2,NZL,ROU
2019,2019,0.2,NZL,SVK
2019,2019,0.2,NZL,SVN
2019,2019,0.2,NZL,TUR
2019,2019,0.2,NZL,ZAF
2019,2019,0.2,POL,BGR
2019,2019,0.2,POL,CZE
2019,2019,0.2,POL,ESP
2019,2019,0.2,POL,GRC
2019,2019,0.2,POL,HRV
2019,2019,0.2,POL,HUN
2019,2019,0.2,POL,ITA
2019,2019,0.2,POL,LVA
2019,2019,0.2,POL,NZL
2019,2019,0.2,POL,PRT
2019,2019,0.2,POL,ROU
2019,2019,0.2,POL,SVK
2019,2019,0.2,POL,SVN
2019,2019,0.2,POL,TUR
2019,2019,0.2,POL,ZAF
2019,2019,0.2,PRT,GRC
2019,2019,0.2,PRT,ITA
2019,2019,0.2,ROU,HRV
2019,2019,0.2,ROU,SVK
2019,2019,0.2,ROU,ZAF
2019,2019,0.2,SVK,GRC
2019,2019,0.2,SVK,HRV
2019,2019,0.2,SVK,HUN
2019,2019,0.2,SVK,ITA
2019,2019,0.2,SVK,PRT
2019,2019,0.2,SVK,ROU
2019,2019,0.2,SVK,TUR
2019,2019,0.2,SVN,ESP
2019,2019,0.2,SVN,FRA
2019,2019,0.2,SVN,GRC
2019,2019,0.2,SVN,HRV
2019,2019,0.2,SVN,HUN
2019,2019,0.2,SVN,ITA
2019,2019,0.2,SVN,LVA
2019,2019,0.2,SVN,NLD
2019,2019,0.2,SVN,NZL
2019,2019,0.2,SVN,POL
2019,2019,0.2,SVN,PRT
2019,2019,0.2,SVN,ROU
2019,2019,0.2,SVN,SVK
2019,2019,0.2,SVN,TUR
2019,2019,0.2,SVN,ZAF
2019,2019,0.2,SWE,AUT
2019,2019,0.2,SWE,BEL
2019,2019,0.2,SWE,BGR
2019,2019,0.2,SWE,CHE
2019,2019,0.2,SWE,CZE
2019,2019,0.2,SWE,DEU
2019,2019,0.2,SWE,DNK
2019,2019,0.2,SWE,ESP
2019,2019,0.2,SWE,EST
2019,2019,0.2,SWE,FIN
2019,2019,0.2,SWE,FRA
2019,2019,0.2,SWE,GBR
2019,2019,0.2,SWE,GRC
2019,2019,0.2,SWE,HRV
2019,2019,0.2,SWE,HUN
2019,2019,0.2,SWE,IRL
2019,2019,0.2,SWE,ITA
2019,2019,0.2,SWE,LTU
2019,2019,0.2,SWE,LUX
2019,2019,0.2,SWE,LVA
2019,2019,0.2,SWE,NLD
2019,2019,0.2,SWE,NZL
2019,2019,0.2,SWE,POL
2019,2019,0.2,SWE,PRT
2019,2019,0.2,SWE,ROU
2019,2019,0.2,SWE,SVK
2019,2019,0.2,SWE,SVN
2019,2019,0.2,SWE,TUR
2019,2019,0.2,SWE,USA
2019,2019,0.2,SWE,ZAF
2019,2019,0.2,TUR,ITA
2019,2019,0.2,USA,AUT
2019,2019,0.2,USA,BEL
2019,2019,0.2,USA,ESP
2019,2019,0.2,USA,FRA
2019,2019,0.2,USA,GBR
2019,2019,0.2,USA,GRC
2019,2019,0.2,USA,HRV
2019,2019,0.2,USA,ITA
2019,2019,0.2,USA,PRT
