Country,Year,Value,Series_Code
EA20,2003,63.080559361658,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2004,63.8536673521098,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2005,64.5008451137642,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2006,65.4544342120332,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2007,66.0326987565643,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2008,65.8814506345616,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2009,65.1722614677939,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2010,66.7702805740292,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2011,67.8467268073455,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2012,68.2562948738329,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2013,68.922613377687,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2014,69.4527802521443,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2015,70.2925782165076,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2016,70.4326335506093,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2017,71.4791784201096,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2018,71.5155817279308,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2019,71.8946351845631,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2020,73.4297972326397,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2021,73.556076043256,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2022,73.4934102131376,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2023,72.8504125624472,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EA20,2024,72.7538321229498,EA20.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2002,52.4110525406263,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2003,52.5644564241351,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2004,52.7344631443557,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2005,52.8983615927123,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2006,53.1905310764949,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2007,53.7219167698663,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2008,53.7708641153144,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2009,55.0321999467339,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2010,56.3627458531604,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2011,57.2137506616043,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2012,58.3857564468901,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2013,59.2337315407823,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2014,59.5157616475133,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2015,60.1308381598439,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2016,60.3428623901554,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2017,60.7889607067206,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2018,60.7456462198214,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2019,60.88589554129,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2020,60.913473864257,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2021,60.6022886491663,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2022,61.4246012128835,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2023,61.8019539764233,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ESP,2024,62.5363468061526,ESP.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2002,29.1912478297151,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2003,30.6625968330346,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2004,32.7446357382239,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2005,34.6837744569582,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2006,36.4312306925496,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2007,39.1653791153899,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2008,37.8144350361081,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2009,38.6104996496722,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2010,40.6684459645236,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2011,40.1266760364998,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2012,41.654440135286,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2013,42.3093467641576,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2014,43.5326880582614,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2015,43.2763773878414,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2016,44.400456825263,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2017,45.6374701427476,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2018,48.5684335453578,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2019,50.1238018913469,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2020,51.7788325482853,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2021,55.8080589657408,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2022,54.1811230009519,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2023,50.7823546654973,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EST,2024,50.3816040464248,EST.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2002,55.908026732259,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2003,56.4681133981114,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2004,57.3836031172,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2005,58.0803340296,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2006,59.0771763316994,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2007,59.6156387360287,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2008,59.4560526601273,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2009,58.7914260078643,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2010,60.4743852158101,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2011,61.6184717555358,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2012,61.9398551836094,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2013,62.4880449121409,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2014,62.9406089093185,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2015,63.847642758089,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2016,64.0759590099349,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2017,65.1882419125307,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2018,65.6622580370044,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2019,66.1450337379735,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2020,67.0322366991931,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2021,67.3871257038032,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2022,67.6522087625855,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2023,67.2644144209665,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
EU27_2020,2024,67.5001978605865,EU27_2020.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2002,63.3023603151766,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2003,64.6539458719465,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2004,66.8110344805072,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2005,68.0795805395334,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2006,69.717719316302,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2007,72.0064017905766,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2008,71.1590941838436,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2009,67.9772259621425,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2010,70.4445497531765,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2011,71.4018288881132,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2012,70.4044339168739,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2013,70.6273694463238,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2014,70.8522068602494,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2015,71.0007771256334,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2016,72.4693813759575,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2017,74.6930351493888,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2018,73.7590794146724,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2019,74.1339124753356,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2020,74.39569181774,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2021,74.7604486322434,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2022,73.4732294969573,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2023,72.8517170214356,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FIN,2024,73.3685285288734,FIN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2002,74.1057760017225,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2003,74.6150944110016,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2004,75.4454120153666,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2005,76.2765283653906,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2006,78.2836826031069,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2007,77.9775332888031,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2008,77.5404286628739,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2009,76.8026772933095,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2010,77.8534697832554,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2011,78.8479815938842,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2012,79.0105745450878,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2013,80.2699820853608,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2014,81.0990179620127,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2015,81.7501322196672,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2016,81.6952728138634,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2017,83.2731307157212,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2018,83.3787228533362,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2019,83.8136209431661,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2020,83.9594026254361,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2021,82.8181411079041,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2022,81.5432453442698,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2023,81.5401457564495,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
FRA,2024,81.5600371929794,FRA.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2002,64.4064867221038,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2003,66.1726074400639,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2004,67.0615626675914,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2005,67.16778287723,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2006,68.9826512596192,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2007,69.8440837879277,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2008,68.921582004088,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2009,67.8895001441897,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2010,69.2332746433608,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2011,70.1761999393116,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2012,69.7074359207046,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2013,68.9427634008844,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2014,69.788786727387,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2015,70.2921855093275,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2016,69.3294868309385,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2017,71.386959795809,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2018,71.6204396091242,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2019,72.2440500772887,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2020,81.8995380262518,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2021,72.2747478532061,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2022,73.8608203675738,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2023,73.719633623341,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GBR,2024,73.1991749239234,GBR.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2002,40.8461412813843,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2003,42.7658501877833,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2004,44.122154894774,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2005,43.0989209120559,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2006,45.2278868644654,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2007,46.5068102204394,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2008,46.0593248148264,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2009,44.9811982108585,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2010,44.5309161973918,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2011,41.514424002154,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2012,38.8422797319823,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2013,38.0542251652816,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2014,37.9356901138827,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2015,39.2866489462912,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2016,37.8316222190004,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2017,38.50306070836,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2018,37.3055039009537,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2019,38.1859545712668,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2020,39.3247865474719,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2021,38.0617249186918,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2022,38.7106466160457,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2023,38.9050982465369,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
GRC,2024,39.201681126487,GRC.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2002,33.9045346182258,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2003,34.9441468611703,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2004,36.0950256793655,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2005,37.3160383314543,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2006,37.9992508428018,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2007,38.6895685716879,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2008,38.6307441860465,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2009,36.2919804671167,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2010,36.9636901495298,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2011,38.4990945324805,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2012,39.3701852910516,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2013,40.7742263835129,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2014,39.8768075036867,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2015,41.707188628317,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2016,42.863738073682,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2017,43.4678658369803,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2018,43.9048509967112,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2019,41.5346903772132,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2020,38.8578373707858,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2021,43.3548572940334,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2022,45.6911272471567,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2023,45.9281266545703,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HRV,2024,45.4061616818992,HRV.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2002,31.3359423380114,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2003,32.5453811288594,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2004,34.5975810522736,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2005,36.8167702551238,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2006,38.1166052155883,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2007,38.9589185419882,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2008,40.2461962272513,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2009,39.0118381654334,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2010,39.6464850037635,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2011,40.7366068822602,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2012,39.8738131433784,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2013,40.1768815144193,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2014,39.9466855149674,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2015,40.5603491351698,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2016,39.9181783561995,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2017,40.9931282168013,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2018,42.8705614065846,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2019,44.8606645881399,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2020,45.3519844481054,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2021,46.9257159754283,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2022,47.9376507089989,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2023,47.983981962491,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
HUN,2024,48.0695767620289,HUN.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2002,63.5934335014136,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2003,65.4051874054243,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2004,68.1667992047714,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2005,68.8117930155632,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2006,69.9381623707281,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2007,71.6637065508875,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2008,70.5048071763035,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2009,75.2899038006157,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2010,80.0223408929179,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2011,82.7825187425187,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2012,83.0462801028017,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2013,81.5502573249184,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2014,86.365823124834,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2015,104.492541911449,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2016,100.51883980609,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2017,105.939720288835,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2018,109.921564273874,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2019,111.771960975135,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2020,132.170641696872,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2021,142.904430932881,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2022,140.947035323224,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2023,135.070076805261,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
IRL,2024,135.734898188797,IRL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2002,53.3177570830098,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2003,55.1624071660069,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2004,58.8171542316852,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2005,61.0791695247146,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2006,62.2677082101029,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2007,66.181802742597,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2008,63.9218906036054,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2009,67.5266816666601,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2010,67.2531376371458,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2011,66.9373023381003,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2012,67.0046124701425,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2013,67.8173078396225,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2014,68.0925687479293,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2015,69.0243467933492,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2016,70.2252050916419,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2017,70.7255753233348,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2018,72.6551081528587,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2019,74.4342483860846,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2020,73.7761394908993,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2021,76.7392419073505,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
ISL,2022,77.885492687299,ISL.A.GDPHRS._T.USD_PPP_H.Q._Z._Z._Z
